Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Amaravati
2020-05-18,2.95,0.22,0.15,2.42,25.51,2.11,1.37,2.58,6.35,1.51,1.06,1.64,0.13
2020-05-19,4.36,0.19,0.14,2.75,31.48,1.68,2.55,2.11,5.84,2.06,1.3,1.98,0.14
2020-05-20,5.5,0.18,0.15,1.92,28.63,2.2,2.33,2.24,5.88,5.64,1.3,1.4,0.31
2020-05-21,6.41,0.18,0.14,1.72,22.67,1.89,2.6,1.18,5.94,3.03,1.3,2.77,0.2
2020-05-22,7.75,0.2,0.15,2.96,29.57,0.8,4.92,1.1,7.8,1.7,1.29,2.87,0.16
2020-05-23,5.36,0.23,0.12,2.77,26.11,1.0,3.68,1.69,6.83,2.55,1.3,0.94,0.02
2020-05-24,2.62,0.19,0.15,1.76,30.21,0.64,1.79,2.59,5.75,2.36,1.22,1.31,5.09
2020-05-25,2.24,0.25,0.16,1.88,29.01,0.7,1.02,2.88,6.66,2.03,1.3,1.19,6.44
2020-05-26,1.68,0.26,0.14,2.51,24.85,0.62,1.05,2.23,6.51,2.56,1.29,1.15,0.42
2020-05-27,4.01,0.28,0.13,1.7,12.95,0.71,1.77,1.49,4.86,2.7,1.3,1.63,4.9
2020-05-28,8.88,0.4,0.12,1.11,5.0,0.52,2.38,1.14,4.51,2.43,1.3,2.06,0.44
2020-05-29,5.47,0.6,0.12,1.1,0.69,0.63,0.84,1.53,5.37,1.66,1.3,1.41,0.08
2020-05-30,4.67,0.58,0.1,0.95,0.54,0.8,0.91,1.65,6.23,3.21,1.3,1.26,0.09
2020-05-31,3.03,0.52,0.11,1.05,0.59,1.56,1.04,1.44,5.71,2.08,1.3,1.46,0.05
2020-06-01,6.78,0.52,0.13,1.94,1.07,2.39,1.57,1.74,5.83,2.47,1.23,1.62,0.12
2020-06-02,10.84,0.59,0.08,1.75,1.05,1.92,1.01,2.95,4.96,1.37,1.3,1.19,0.09
2020-06-03,8.04,0.67,0.1,1.93,1.48,1.18,0.5,2.5,5.19,2.65,1.3,1.45,0.1
2020-06-04,5.69,0.67,0.03,2.79,1.32,1.67,0.34,2.77,5.4,3.06,1.22,1.46,0.05
2020-06-05,7.45,0.92,0.11,2.0,0.82,1.54,0.53,2.03,6.08,4.5,1.3,1.01,0.08
2020-06-06,8.11,0.66,0.11,1.6,4.66,1.83,0.59,2.39,5.99,2.57,1.3,1.03,0.09
2020-06-07,6.71,0.73,0.12,1.82,29.74,1.95,0.69,2.5,6.64,3.07,1.3,0.72,0.06
2020-06-08,7.93,0.73,0.06,1.99,24.99,1.29,0.69,2.18,6.02,3.47,1.29,0.68,0.1
2020-06-09,4.48,0.71,0.07,2.23,20.81,2.03,0.76,3.11,5.78,4.07,1.3,0.58,0.09
2020-06-10,5.27,1.05,0.12,2.17,6.83,1.83,1.2,2.34,5.71,2.96,1.3,0.48,0.09
2020-06-11,8.21,1.03,0.1,1.84,15.04,1.21,1.24,1.9,5.6,5.29,1.3,0.37,0.11
2020-06-12,7.9,0.82,0.09,2.16,15.65,1.8,0.8,1.39,4.66,4.77,1.29,0.55,0.08
2020-06-13,7.01,0.81,0.06,2.09,11.53,1.62,0.43,1.36,4.66,3.06,1.3,1.27,0.06
2020-06-14,6.89,0.86,0.06,2.42,11.3,1.88,0.38,1.24,4.9,2.29,1.3,0.94,0.07
2020-06-15,21.69,0.63,0.05,1.9,11.1,2.47,0.42,1.46,4.41,3.13,1.3,0.88,0.06
2020-06-16,7.54,0.38,0.09,1.99,10.26,1.88,0.29,1.57,4.56,3.77,1.21,0.84,0.09
2020-06-17,4.6,0.27,0.08,1.55,7.81,2.32,0.48,1.61,4.67,2.96,1.3,0.4,0.09
2020-06-18,3.28,1.31,0.07,1.5,7.68,2.34,0.37,1.95,4.98,4.38,1.3,0.64,0.1
2020-06-19,3.99,0.45,0.16,1.69,13.7,2.49,0.64,1.72,4.97,2.55,1.3,0.26,0.14
2020-06-20,3.37,0.39,0.1,1.42,19.92,0.9,0.66,1.55,4.49,3.14,1.3,0.18,0.11
2020-06-21,3.17,0.37,0.1,1.51,15.74,1.11,0.68,1.33,5.28,3.1,1.3,0.22,0.13
2020-06-22,3.33,0.46,0.1,1.54,10.45,2.26,0.83,1.76,5.25,3.99,1.3,0.47,0.17
2020-06-23,3.18,0.39,0.12,1.25,5.96,1.4,1.34,1.35,26.52,2.88,1.3,0.36,0.11
2020-06-24,1.95,0.33,0.08,1.28,7.36,1.89,0.93,1.2,22.62,2.99,1.2,0.67,0.13
2020-06-25,0.98,0.4,0.1,1.59,8.81,1.7,1.13,1.95,2.47,1.28,1.3,0.59,0.13
2020-06-26,1.76,0.25,0.12,2.07,8.8,0.73,0.76,1.17,3.41,1.45,1.29,0.5,0.06
2020-06-27,1.32,0.21,0.1,1.69,10.16,0.82,0.88,1.09,2.16,2.24,1.3,0.23,0.06
2020-06-28,1.37,0.12,0.09,1.71,10.98,0.85,0.82,1.18,2.65,0.74,1.16,0.16,0.1
2020-06-29,1.39,0.17,0.09,2.13,15.05,0.47,1.31,1.51,2.34,0.01,1.3,0.22,0.12
2020-06-30,1.21,0.18,0.17,1.57,21.78,0.73,1.45,1.58,2.4,0.0,1.3,0.48,0.14
2020-07-01,1.73,0.27,0.09,2.03,7.79,0.78,1.31,1.73,2.67,,1.3,0.22,0.1
