Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram
2018-03-01,8.51,0.95,0.76,1.43,0.78,1.97,1.12,1.35,1.18,0.82,0.56,0.75,1.02
2018-03-02,4.52,0.98,0.7,1.64,0.89,2.07,1.06,1.82,1.25,0.77,0.62,0.76,1.06
2018-03-03,13.79,1.0,0.76,1.18,0.68,1.88,0.88,1.2,1.18,0.71,0.65,0.67,0.96
2018-03-04,25.68,1.02,0.72,0.99,0.73,1.7,0.94,1.58,1.16,0.71,0.74,0.71,0.96
2018-03-05,22.14,1.02,0.69,0.99,0.65,1.7,0.89,1.47,1.06,0.83,0.71,0.65,1.05
2018-03-06,52.23,0.96,0.69,0.94,0.63,1.78,0.74,1.36,1.01,0.77,0.63,0.65,1.05
2018-03-07,10.58,0.98,0.86,1.11,0.72,1.72,0.79,1.57,1.02,0.88,0.69,0.79,1.08
2018-03-08,46.93,1.08,0.8,1.84,0.87,1.73,0.92,1.77,1.1,0.54,0.75,0.62,1.12
2018-03-09,41.3,1.09,0.84,1.64,0.73,1.8,0.96,1.73,1.18,0.56,0.69,0.68,1.1
2018-03-10,52.37,1.05,0.75,0.95,0.63,1.74,1.02,1.44,1.15,0.75,0.69,0.77,1.04
2018-03-11,31.48,1.03,0.75,1.08,0.69,1.86,0.79,1.58,1.12,0.82,0.64,0.61,0.98
2018-03-12,51.41,1.05,1.03,1.18,1.05,1.67,0.67,1.78,1.15,0.73,0.57,1.07,1.18
2018-03-13,70.03,1.14,1.02,1.54,0.68,1.34,0.71,1.88,1.15,0.78,0.88,1.2,1.22
2018-03-14,17.12,1.15,0.99,1.63,0.87,1.26,0.85,2.09,1.14,0.78,0.92,0.67,0.94
2018-03-15,37.72,1.15,0.95,1.23,0.54,1.31,0.77,1.79,1.12,0.83,1.31,0.82,0.76
2018-03-16,80.75,1.03,0.98,1.09,0.39,1.5,0.86,1.68,1.13,0.62,0.78,0.69,1.0
2018-03-17,54.16,1.02,1.09,1.09,0.3,1.48,0.76,1.42,0.74,1.1,0.76,0.71,0.87
2018-03-18,45.17,1.09,0.88,1.2,0.27,1.36,0.7,1.42,0.0,0.91,0.89,0.76,1.0
2018-03-19,17.14,0.97,0.99,1.1,0.31,1.4,0.83,1.44,0.0,0.66,0.84,0.78,1.15
2018-03-20,14.93,1.49,0.94,1.42,0.49,1.44,0.87,1.58,0.0,0.64,0.75,0.78,1.18
2018-03-21,15.35,1.55,1.18,1.36,0.58,1.53,0.89,1.8,0.0,0.76,0.84,0.67,1.17
2018-03-22,9.58,1.83,1.35,1.0,0.4,1.91,0.86,1.96,0.83,0.68,0.86,0.73,1.1
2018-03-23,30.04,1.23,0.98,0.89,0.34,1.72,1.01,1.74,1.09,0.93,0.9,0.79,1.12
2018-03-24,39.51,0.82,1.14,0.91,0.32,1.7,1.05,1.33,1.14,0.65,0.74,0.73,0.93
2018-03-25,30.62,1.05,1.11,0.96,0.31,1.67,0.98,1.23,1.27,0.54,0.93,0.69,1.19
2018-03-26,42.25,0.67,1.09,1.06,0.34,1.66,0.84,1.4,0.75,0.72,0.9,1.17,1.18
2018-03-27,63.29,0.78,1.07,1.52,0.39,1.05,0.79,2.25,0.75,0.67,0.37,1.67,1.47
2018-03-28,13.28,1.01,1.31,1.74,0.6,1.36,0.75,2.1,0.83,0.56,1.04,0.86,1.82
2018-03-29,61.15,1.2,0.91,1.01,0.43,1.17,0.91,1.64,1.09,0.57,1.03,0.91,1.36
2018-03-30,51.8,1.05,0.88,1.11,0.4,1.11,0.81,1.24,1.68,0.52,0.94,0.72,2.59
2018-03-31,14.95,1.05,0.82,1.17,0.28,1.1,0.83,0.92,1.66,0.6,0.78,0.56,2.99
2018-04-01,44.37,0.86,0.79,1.01,0.56,1.37,0.63,0.85,2.53,0.62,0.77,0.72,0.8
2018-04-02,22.81,1.0,0.74,1.22,0.52,1.27,0.72,0.9,1.61,0.44,0.78,0.84,0.82
2018-04-03,10.93,1.15,0.78,1.28,0.54,1.32,0.78,1.38,1.6,0.5,0.85,0.83,0.89
2018-04-04,21.11,0.89,0.97,1.44,0.49,1.16,0.72,1.11,1.61,0.43,0.96,1.18,0.97
2018-04-05,40.3,1.22,1.07,1.76,0.5,1.23,0.67,0.97,1.6,0.49,0.29,0.74,0.99
2018-04-06,5.88,1.03,0.91,1.42,0.41,1.29,0.74,1.0,1.33,0.56,0.24,0.77,1.01
2018-04-07,15.24,0.78,0.59,1.12,0.41,1.29,0.76,0.94,1.52,0.53,0.26,1.03,0.92
2018-04-08,19.45,0.66,0.58,1.09,0.43,1.44,0.67,0.93,2.73,0.31,0.24,1.06,0.83
2018-04-09,20.11,0.7,0.51,1.35,0.39,1.55,0.71,1.25,2.57,0.58,0.62,0.8,0.86
2018-04-10,30.88,0.88,0.78,1.57,0.51,1.36,0.79,0.97,2.54,0.63,0.99,0.53,0.95
2018-04-11,18.14,1.0,0.77,0.99,0.44,1.37,0.68,1.03,2.16,0.52,0.94,0.66,0.95
2018-04-12,16.35,0.9,0.85,1.3,0.4,1.31,0.67,1.31,2.32,0.5,0.82,0.52,0.86
2018-04-13,22.52,0.98,0.92,1.78,0.33,1.34,0.56,1.18,2.49,0.51,0.81,0.68,1.12
2018-04-14,26.61,0.96,0.86,2.12,0.35,1.32,0.69,1.44,2.79,0.56,0.78,0.64,0.82
2018-04-15,23.17,0.67,0.74,2.26,0.48,1.28,0.83,1.57,2.89,0.48,0.96,0.6,0.84
2018-04-16,29.4,0.69,0.9,2.51,0.56,1.29,0.9,1.38,2.96,0.48,0.94,0.63,0.88
2018-04-17,31.91,0.87,1.06,1.56,0.43,1.44,0.72,1.41,0.83,0.64,0.92,0.61,0.95
2018-04-18,48.77,0.96,0.87,1.04,0.29,1.44,0.61,1.26,0.0,0.51,0.81,0.58,1.13
2018-04-19,12.2,0.91,0.93,1.19,0.36,1.47,0.77,1.11,0.0,0.48,1.16,0.78,0.94
2018-04-20,7.93,0.85,0.82,0.91,0.51,1.37,0.86,1.14,0.0,0.57,0.92,0.85,0.99
2018-04-21,4.96,0.9,0.85,0.89,0.3,1.48,0.9,1.7,0.0,0.59,0.62,0.53,0.95
2018-04-22,20.3,0.78,0.8,0.85,0.29,0.9866666666666666,0.75,1.06,0.17,0.34,0.6,0.5,0.83
2018-04-23,25.34,0.8,0.78,1.03,0.3,0.4933333333333332,0.56,1.18,0.41,0.71,0.75,0.7,0.88
2018-04-24,47.44,0.82,0.85,1.28,0.41,0.0,0.54,2.4,0.3,0.59,0.64,1.15,0.85
2018-04-25,42.76,0.98,0.85,2.02,0.6,1.83,0.6,1.64,0.83,1.77,0.55,1.19,0.78
2018-04-26,9.84,0.85,0.81,2.09,0.36,1.96,0.62,0.98,0.17,0.52,0.75,0.84,0.88
2018-04-27,25.37,1.16,0.88,1.41,0.37,,0.68,0.97,0.07,0.38,0.72,0.71,0.93
2018-04-28,10.39,0.91,0.82,1.14,0.47,,0.52,0.96,0.0,0.44,0.51,0.66,1.12
2018-04-29,7.15,0.69,0.84,1.26,0.42,,0.59,0.95,0.0,0.44,0.64,0.5,1.03
2018-04-30,16.93,1.14,0.8,1.12,0.43,,0.7,0.86,0.03,0.4,0.74,0.46,0.86
2018-05-01,13.88,0.59,1.71,0.81,0.39,,0.57,0.93,0.22,0.43,0.87,0.7,0.77
2018-05-02,10.7,0.9,0.91,1.02,0.53,,0.7,1.05,0.12,0.61,2.31,0.6,0.84
2018-05-03,14.21,0.88,0.71,1.23,0.38,,0.56,1.01,0.1,0.69,0.89,0.49,0.91
2018-05-04,8.66,1.16,0.77,1.17,0.36,,0.62,1.12,0.11,0.46,0.8,0.73,0.89
2018-05-05,15.63,0.72,0.8,1.74,0.53,,0.6,1.2,0.16,0.42,0.95,0.77,0.89
2018-05-06,13.95,0.73,0.73,2.05,0.51,1.29,0.58,1.23,0.29,0.53,0.79,0.67,0.86
2018-05-07,7.56,0.91,0.78,2.2,0.51,1.3,0.58,1.47,0.24,0.52,0.62,0.86,0.87
2018-05-08,9.59,0.8,0.74,1.31,0.48,1.36,0.97,1.61,0.16,0.61,0.53,0.96,0.88
2018-05-09,10.25,0.69,1.37,1.46,0.34,1.35,0.67,1.57,0.22,0.62,0.57,0.74,1.01
2018-05-10,26.72,0.81,0.93,2.41,0.33,1.3,0.63,1.56,0.28,0.53,0.7,0.84,0.86
2018-05-11,8.33,0.89,1.1,2.73,0.44,1.26,0.66,1.25,0.4,0.41,0.7,0.8,0.96
2018-05-12,7.28,0.88,1.18,3.2,0.5,1.23,0.64,1.16,0.46,0.46,0.68,0.94,0.88
2018-05-13,13.86,0.86,1.2,2.1,0.44,1.36,0.74,1.07,0.35,0.48,0.54,1.85,0.8
2018-05-14,8.51,0.87,1.15,2.05,0.42,1.25,0.64,1.05,0.28,0.46,0.61,1.77,0.77
2018-05-15,7.07,0.7,1.24,1.91,0.5,1.22,0.68,1.12,0.29,0.42,0.64,2.1,1.06
2018-05-16,9.88,0.82,1.27,1.11,0.58,1.21,0.78,0.87,0.41,0.5,0.66,2.11,0.95
2018-05-17,6.91,0.9,1.16,0.85,0.47,1.25,0.9,0.88,0.39,0.55,0.63,0.8,0.96
2018-05-18,6.67,1.1,0.86,1.07,0.57,1.27,0.62,1.04,0.24,0.61,0.66,0.91,0.89
2018-05-19,7.69,0.98,0.86,1.46,0.4,1.32,0.69,0.94,0.52,0.44,0.59,0.88,0.9
2018-05-20,8.89,0.79,0.85,1.08,0.16,1.34,0.62,0.83,0.5,0.32,0.69,0.83,0.86
2018-05-21,8.58,0.8,0.8,0.91,0.18,1.27,0.91,1.18,0.54,0.41,0.61,0.82,1.0
2018-05-22,6.96,1.06,0.81,1.17,0.45,1.32,0.69,1.1,0.57,0.37,0.63,1.07,0.88
2018-05-23,10.41,0.93,0.84,1.66,0.6,1.31,0.83,1.0,0.13,0.37,0.58,0.97,0.89
2018-05-24,10.37,0.92,0.78,1.34,0.6,1.19,0.78,0.99,0.08,0.35,0.63,0.86,0.95
2018-05-25,20.03,0.95,0.86,1.31,0.5,1.06,0.76,1.06,0.25,0.27,0.58,1.15,0.6
2018-05-26,22.86,1.12,0.88,1.47,0.66,1.09,0.69,1.03,0.75,0.3,0.53,1.03,0.95
2018-05-27,10.46,1.02,0.86,1.1,0.53,1.23,0.78,0.84,0.66,0.35,0.48,0.61,0.74
2018-05-28,18.18,1.19,0.82,1.33,0.53,1.14,0.72,0.98,0.48,0.48,0.97,0.93,1.0
2018-05-29,25.24,1.18,0.84,1.4,0.35,1.16,0.64,0.9,0.82,0.39,0.98,0.85,0.89
2018-05-30,17.41,1.01,0.84,0.95,0.21,1.16,0.58,1.04,0.69,0.41,0.74,0.98,0.86
2018-05-31,14.05,1.03,0.82,1.0,0.37,1.18,0.83,0.98,0.8,0.43,0.92,0.9,1.0
2018-06-01,18.21,0.99,0.81,0.81,0.43,1.2,0.64,0.94,0.81,0.43,1.56,0.9,1.01
2018-06-02,15.82,1.06,0.84,0.98,0.47,1.46,0.77,1.01,0.75,0.54,1.26,0.81,0.86
2018-06-03,14.35,1.01,0.85,0.84,0.66,1.74,0.62,0.99,0.82,0.55,1.24,0.61,0.72
2018-06-04,9.53,0.96,0.76,0.81,0.58,1.46,0.56,0.91,0.82,1.04,1.8,0.9,0.92
2018-06-05,13.48,0.94,0.77,0.82,0.58,1.62,0.62,1.14,0.8,0.51,1.23,0.74,1.08
2018-06-06,11.58,1.04,0.88,0.88,0.66,1.07,0.64,1.06,0.82,0.5,2.02,0.82,0.92
2018-06-07,10.18,1.0,0.83,0.96,0.68,1.28,0.61,1.12,0.77,0.4,2.81,0.82,0.73
2018-06-08,13.06,0.91,0.79,0.95,0.58,1.26,0.71,0.95,0.1,0.73,2.1,0.81,0.89
2018-06-09,13.97,0.96,0.82,0.9,0.56,1.43,0.68,0.89,0.11,0.45,0.75,0.53,0.6
2018-06-10,16.31,0.92,0.79,0.93,0.48,1.04,0.64,0.81,0.08,0.41,1.2675,0.5,0.58
2018-06-11,24.41,0.99,0.74,0.9,0.51,1.0,0.66,1.2,0.07,0.41,1.785,0.44,0.8
2018-06-12,35.49,0.99,0.8,0.87,0.58,1.05,0.66,1.13,0.08,0.93,2.3025,0.7,0.86
2018-06-13,39.53,0.95,0.85,0.77,0.64,1.03,0.6,0.8,0.04,0.63,2.82,0.56,0.79
2018-06-14,43.78,1.02,0.8,0.72,1.03,1.05,0.54,0.25,0.05,0.53,2.35,0.4,0.7
2018-06-15,43.3,1.01,0.82,0.7,1.11,1.1,0.57,0.78,0.29,0.55,1.88,0.54,0.76
2018-06-16,38.0,1.09,0.83,0.68,1.03,1.44,0.6,0.9,0.13,0.39,1.4099999999999997,0.55,0.71
2018-06-17,41.38,1.06,0.78,0.68,0.82,1.52,0.57,1.07,0.74,0.38,0.9399999999999996,0.48,0.76
2018-06-18,39.11,1.15,0.78,0.77,0.87,1.45,0.58,1.38,1.06,0.37,0.4699999999999997,0.48,0.93
2018-06-19,29.34,1.06,0.81,0.68,0.92,1.4,0.53,0.9,0.97,0.36,0.0,0.47,0.93
2018-06-20,35.38,1.06,0.79,0.77,0.89,1.42,0.44,0.9,1.33,0.46,,0.54,0.71
2018-06-21,33.35,1.02,0.8,0.75,0.93,1.15,0.46,1.01,1.49,0.35,,0.83,0.77
2018-06-22,38.95,1.02,0.79,0.99,0.82,1.19,0.49,1.12,1.32,0.46,,0.77,0.98
2018-06-23,35.54,1.03,0.79,0.96,0.84,1.45,0.36,0.87,1.93,0.54,,0.56,0.74
2018-06-24,65.72,0.98,0.81,0.77,0.84,1.35,0.23,0.91,0.66,0.46,,0.66,0.81
2018-06-25,44.96,1.01,0.8,0.74,0.94,1.19,0.27,0.8,0.83,0.43,,0.64,0.62
2018-06-26,40.63,0.93,0.8,0.72,0.96,1.17,0.26,0.4,0.78,0.57,,0.75,0.94
2018-06-27,37.69,1.02,0.81,0.84,0.78,1.21,0.26,0.83,0.79,0.56,,0.8,0.83
2018-06-28,25.63,0.99,0.81,0.76,0.78,1.4,0.28,0.76,1.97,0.45,1.34,0.64,0.67
2018-06-29,26.44,0.99,0.81,0.87,0.9,1.72,0.3,1.1,1.12,0.7,,0.52,0.83
2018-06-30,21.89,1.0,0.78,0.91,0.83,1.49,0.33,1.23,0.81,0.43,,0.55,0.8
2018-07-01,19.06,0.89,0.79,0.78,0.91,1.49,0.3,1.09,0.9,0.56,,0.3,0.68
2018-07-02,21.07,0.88,0.87,0.65,0.7,1.37,0.24,1.1,1.11,0.48,,0.55,0.74
2018-07-03,25.53,0.87,0.88,0.86,0.67,1.49,0.26,0.76,0.88,0.5,,0.54,0.83
2018-07-04,27.2,0.79,0.86,0.78,0.64,1.17,0.35,0.73,0.62,0.45,,0.48,0.88
2018-07-05,34.33,0.82,0.84,0.95,0.71,1.19,0.25,1.06,0.63,0.43,,0.59,0.8
2018-07-06,29.58,0.86,0.9,0.94,0.9,1.17,0.3,1.19,0.59,0.54,0.16,0.75,0.78
2018-07-07,17.35,0.76,0.84,0.9,0.9,1.27,0.34,1.33,0.65,0.58,0.18,0.89,0.78
2018-07-08,17.08,0.89,0.83,0.98,0.79,1.41,0.28,1.25,0.75,0.5,0.46,0.78,0.72
2018-07-09,19.87,0.88,0.78,0.93,0.74,1.52,0.22,1.17,0.85,0.49,0.15,0.77,0.79
2018-07-10,24.72,0.87,0.82,0.81,0.69,1.19,0.25,1.43,0.85,0.47,0.23,0.72,0.81
2018-07-11,29.02,0.9,0.77,0.84,0.85,1.17,0.3,1.11,0.77,0.4,0.47,0.68,0.84
2018-07-12,25.58,0.75,0.8,0.76,0.88,1.16,0.25,1.04,0.46,0.85,0.376,0.73,0.87
2018-07-13,30.52,0.78,0.77,0.88,0.87,1.23,0.27,1.0,0.46,0.45,0.282,0.63,0.92
2018-07-14,29.94,0.75,0.78,0.84,1.25,1.2,0.28,1.1,0.65,0.54,0.188,0.62,0.75
2018-07-15,20.68,0.71,0.78,0.78,0.99,1.16,0.31,0.99,0.83,0.42,0.094,0.79,0.66
2018-07-16,17.84,0.8,0.73,0.96,1.02,1.17,0.37,1.13,0.68,0.52,0.0,0.65,0.67
2018-07-17,30.82,0.82,0.85,0.87,1.0,1.22,0.26,0.95,0.77,0.37,0.0,0.58,0.62
2018-07-18,27.75,0.8,0.82,0.82,0.73,1.25,0.27,1.01,0.7,0.49,0.0,0.57,0.71
2018-07-19,31.41,0.86,0.81,0.8,0.8,1.2,0.26,1.21,0.65,0.39,0.25,0.74,0.81
2018-07-20,31.02,0.83,0.77,0.89,0.92,1.24,0.31,1.14,0.76,0.55,0.41,0.63,0.76
2018-07-21,35.01,0.83,0.79,0.97,0.94,1.04,0.3,1.04,0.89,0.58,0.42,0.68,0.82
2018-07-22,25.57,0.85,0.83,0.83,1.13,1.02,0.28,0.75,0.56,0.51,0.34,0.6,0.74
2018-07-23,34.86,0.87,0.74,0.81,1.22,1.07,0.26,0.96,0.59,0.72,0.36,0.63,0.91
2018-07-24,43.24,0.92,0.81,0.83,1.1,1.1,0.32,0.83,1.1,0.58,0.37,0.58,0.8
2018-07-25,39.25,0.94,0.81,0.81,1.08,1.05,0.26,0.57,0.54,0.66,0.37,0.71,0.75
2018-07-26,29.79,0.83,0.82,0.89,1.14,1.15,0.29,0.77,0.58,0.59,0.13,0.58,0.74
2018-07-27,29.72,0.76,0.85,0.91,1.09,1.14,0.27,0.91,0.57,0.55,0.2,0.49,0.9
2018-07-28,23.91,0.77,0.81,0.73,1.22,1.14,0.28,0.99,0.49,0.53,0.24,0.52,0.95
2018-07-29,27.77,0.79,0.86,0.74,1.11,1.05,0.38,0.59,0.52,0.45,0.37,0.42,0.87
2018-07-30,29.96,0.97,0.78,0.8,0.94,1.15,0.32,0.79,0.59,0.99,0.33,0.45,0.93
2018-07-31,28.69,0.75,0.82,0.91,0.68,1.23,0.27,0.75,0.63,0.45,0.3,0.48,1.02
2018-08-01,26.58,0.83,0.86,0.94,0.59,1.16,0.28,0.54,0.91,0.54,0.17,0.51,1.07
2018-08-02,25.51,0.83,0.94,0.86,0.76,1.2,0.36,1.14,0.55,0.33,0.5,0.53,0.95
2018-08-03,25.73,0.9,0.79,0.78,0.74,1.18,0.31,0.85,0.66,0.51,0.23,0.69,0.98
2018-08-04,22.52,0.9,0.8,0.76,0.78,1.19,0.28,1.13,0.55,0.67,0.14,0.69,1.04
2018-08-05,18.31,0.83,0.78,0.71,1.01,1.17,0.31,1.03,0.54,0.37,,0.69,1.06
2018-08-06,28.82,0.78,0.83,0.9,0.81,1.2,0.29,1.41,0.51,0.59,,0.73,1.0
2018-08-07,25.18,0.81,0.76,0.98,0.86,1.21,0.3,1.34,1.0,0.52,,0.91,1.05
2018-08-08,29.18,0.87,0.74,1.02,0.68,1.2,0.28,0.91,0.74,0.6,,0.83,1.12
2018-08-09,25.17,0.83,0.81,0.89,0.74,1.21,0.36,1.03,0.49,0.61,,0.75,1.16
2018-08-10,27.58,0.79,0.8,1.11,0.92,1.22,0.31,1.37,0.57,0.64,,0.75,1.05
2018-08-11,21.18,0.78,0.85,0.7,0.89,1.24,0.28,1.78,0.51,0.6,,0.66,1.15
2018-08-12,25.26,0.77,0.79,0.66,0.92,1.22,0.31,1.59,0.49,0.48,,0.59,1.14
2018-08-13,29.19,0.8,0.86,0.84,0.9,1.14,0.32,2.05,0.38,0.69,,0.65,1.4
2018-08-14,30.74,0.89,0.8,1.09,0.97,0.91,0.31,1.82,0.63,1.01,,0.77,1.29
2018-08-15,27.87,0.85,0.73,0.84,0.87,1.12,0.35,1.25,0.38,0.935,,0.64,0.44
2018-08-16,12.25,0.68,0.78,1.21,0.59,1.1,0.3,1.2,0.54,0.86,,0.74,1.1
2018-08-17,18.31,0.67,0.86,0.98,0.62,1.09,0.3,1.16,0.46,0.53,,0.61,1.17
2018-08-18,26.43,0.73,0.85,0.88,0.85,1.06,0.29,1.85,0.61,0.56,,0.72,1.36
2018-08-19,30.33,0.69,0.8,1.07,0.82,1.02,0.32,1.32,0.56,0.51,,0.82,1.42
2018-08-20,24.01,0.74,0.83,1.18,0.8,0.99,0.27,1.39,0.58,1.05,0.32,0.9,1.78
2018-08-21,29.28,0.77,0.73,1.02,0.68,1.02,0.25,1.12,0.54,0.85,1.01,0.82,1.53
2018-08-22,30.95,0.78,0.83,0.9,0.72,1.03,0.29,1.29,0.52,0.88,0.04,0.73,1.13
2018-08-23,30.68,0.9,0.81,0.82,0.86,1.01,0.29,1.47,0.54,0.91,0.0,0.67,1.01
2018-08-24,34.28,0.82,0.83,0.8,0.79,1.18,0.31,1.71,0.6,0.9,0.0,0.6,1.13
2018-08-25,36.15,0.92,0.77,0.68,0.65,1.33,0.29,1.62,0.43,1.37,0.0,0.59,1.73
2018-08-26,31.19,0.93,0.8,0.6,0.73,1.36,0.27,1.17,0.46,1.08,0.0,0.54,2.45
2018-08-27,33.12,0.86,0.9,0.78,0.88,1.44,0.3,1.35,0.49,0.79,0.0,0.75,2.73
2018-08-28,26.74,0.81,0.67,0.85,0.65,1.39,0.28,1.1,0.59,0.9,0.04,0.74,2.11
2018-08-29,26.37,0.87,0.83,0.9,0.75,1.31,0.29,1.04,0.59,1.11,0.0,0.75,0.82
2018-08-30,33.34,0.79,0.82,0.95,0.74,1.29,0.29,1.1,0.58,0.84,0.0,0.65,0.64
2018-08-31,41.0,0.83,0.93,0.82,0.87,1.31,0.3,1.03,0.61,1.36,0.0,0.57,0.91
2018-09-01,35.18,0.8,0.84,1.02,0.9,1.31,0.31,1.06,0.58,1.13,0.0,0.62,0.79
2018-09-02,28.47,0.76,0.78,0.87,0.82,1.32,0.34,0.54,0.15,1.0,0.0,0.64,0.78
2018-09-03,30.815,0.87,0.97,1.06,0.84,1.31,0.34,0.76,0.06,0.95,0.0,0.66,0.81
2018-09-04,33.16,0.91,0.85,1.29,0.99,1.31,0.31,0.75,0.29,0.97,0.0,0.71,0.77
2018-09-05,26.8,0.85,0.72,1.04,0.77,1.23,0.38,1.07,0.66,0.89,0.0,0.75,0.81
2018-09-06,28.37,0.8,0.9,0.96,1.21,0.98,0.31,0.87,0.56,0.93,0.0,0.71,0.79
2018-09-07,24.39,0.79,0.99,1.1,0.82,0.97,0.32,0.61,0.66,0.96,0.0,0.72,0.9
2018-09-08,34.43,0.75,0.93,0.84,0.99,0.99,0.33,0.77,0.29,0.88,0.0,0.73,0.78
2018-09-09,40.34,0.82,0.85,0.72,1.28,1.1,0.42,0.63,0.58,1.03,0.0,0.78,0.65
2018-09-10,43.81,0.96,0.78,0.88,1.33,1.27,0.46,0.4,0.46,0.95,0.0,0.78,0.52
2018-09-11,32.15,0.95,0.85,0.78,1.58,1.55,0.57,0.46,0.46,0.98,0.0,0.92,0.76
2018-09-12,26.67,0.96,0.74,0.71,1.34,1.41,0.59,0.29,0.38,1.01,0.0,0.69,0.85
2018-09-13,29.17,0.99,0.81,0.63,0.72,1.44,0.6,0.78,0.52,0.86,0.0,0.77,0.88
2018-09-14,31.54,0.98,0.76,0.7,0.68,1.57,0.53,0.96,0.41,1.13,0.0,0.71,0.93
2018-09-15,33.85,0.95,0.8,0.8,0.76,1.77,0.51,0.94,0.38,1.03,0.0,0.7,0.81
