Date,AP001,AP005,BR007,DL002,DL004,DL006,DL007,DL008,DL011,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,MH005,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,OD001,UP015,OD002,HR011,KA002,DL003,DL009,DL010,DL015,DL016,DL018,DL022,DL023,DL024,DL026,DL027,DL032,DL035,DL037,DL038,WB013,KA004,KA006,KA008,KA011,DL020,DL029,DL036,KA007,DL005,WB011,DL001,AS001,WB009,MH012,MH013,WB010,MH007,MH010,MH009,MH014,MH006,TN005,TN002,MH011,MH008,WB012,UP013,WB008,ML001,WB007,CH001,MP001,BR008,BR009,BR010,KL002,KL004,KL007,BR005,BR006,HR012,HR013,MZ001
2015-02-23,,,,,,,15.03,7.26,,,22.52,103.17,,,30.48,,,,,47.71,,55.07,,,36.75,,11.53,,,,,,,,,,,,38.21,,9.68,3.67,31.36,12.83,42.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,,,,,,,15.55,9.83,,,24.52,132.74,,,27.0,,,,,56.92,,32.01,,,41.74,,15.86,,,,,,,,,,,,29.65,,9.61,2.39,31.33,12.3,45.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,14.93,12.92,,,25.4,57.8,,,31.27,,,,,40.5,,10.45,,,42.06,,17.49,,,,,,,,,,,,24.99,,10.68,2.62,21.21,12.43,27.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,14.03,9.01,,,20.25,59.345,,,28.19,,,,,33.27,,12.04,,,47.28,,15.36,,,,,,,,,,,,22.9,,9.37,2.225,20.81,10.35,19.113333333333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,14.42,5.42,,,20.54,60.89,,,27.67,,,,,42.83,,13.629999999999999,,,37.8,,14.73,,,,,,,,,,,,19.24,,9.56,1.83,21.16,11.42,11.03666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,,,,,,,15.01,5.32,,,29.09,10.15,,,27.79,,,,,38.94,,15.219999999999999,,,20.38,,12.07,,,,,,,,,,,,13.32,,10.96,2.63,21.45,20.11,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-01,,,,,,,13.29,4.54,,,28.1,6.56,,,30.33,,,,,36.06,,16.81,,,24.53,,10.39,,,,,,,,,,,,10.93,,11.17,1.99,20.98,28.63,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,8.05,5.81,,,19.33,24.18,,,12.19,,,,,12.38,,18.21,,,28.68,,9.47,,,,,,,,,,,,17.6,,14.97,1.56,20.74,27.84,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,13.35,5.3,,,26.85,43.76,,,22.54,,,,,32.92,,28.71,,,28.74,,10.37,,,,,,,,,,,,18.14,,14.58,1.84,20.85,27.81,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,,,14.08,5.44,,,22.86,45.06,,,25.59,,,,,31.85,,29.38,,,28.89,,5.83,,,,,,,,,,,,17.44,,11.6,1.39,21.1,30.23,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
