Date,DL002,DL021,DL031,DL033,KA003,KA009,TN001,UP012,UP014
2017-11-28,83.99,48.51,97.39,109.53,1.85,,7.14,35.35,19.55
2017-11-29,87.53,149.53,218.79,170.9,2.69,,14.98,120.18,142.95
2017-11-30,67.31,82.89,109.32,103.8,3.77,,5.07,100.31,78.06
2017-12-01,70.77,50.01,151.61,79.7,3.47,,3.35,99.71,167.49
2017-12-02,49.55,44.24,167.64,51.14,2.87,,7.4,66.98,70.23
2017-12-03,57.39,68.12,184.79,41.52,4.11,,8.24,42.1,67.4
2017-12-04,49.01,62.16,238.5,51.89,6.71,,7.84,34.41,31.23
2017-12-05,77.1,28.93,173.96,21.42,3.54,,15.36,16.75,17.84
2017-12-06,79.54,19.42,38.39,15.99,,4.02,13.35,8.98,9.21
2017-12-07,80.39,16.21,43.93,19.74,,4.9,8.2,9.02,11.32
2017-12-08,74.9,18.08,47.84,26.39,,3.39,6.41,11.32,9.31
2017-12-09,54.96,39.74,97.85,102.63,,3.71,12.23,66.9,75.315
2017-12-10,59.07,60.51,179.67,182.25,,8.13,11.84,48.58,141.32
2017-12-11,97.87,60.37,162.65,178.27,,3.84,11.38,47.33,33.96
2017-12-12,59.89,16.89,22.24,18.33,,5.05,32.17,60.41,50.99
2017-12-13,71.8,14.5,17.45,16.1,,5.22,12.37,19.12,11.08
2017-12-14,68.92,11.75,23.01,15.2,,3.57,29.16,13.09,10.29
2017-12-15,59.84,11.61,19.33,28.38,,3.34,12.72,12.2,13.19
2017-12-16,73.875,11.59,14.56,20.38,,3.245,13.4,13.54,16.09
2017-12-17,87.91,10.54,9.79,17.5,,3.1500000000000004,10.6,21.05,16.05
2017-12-18,88.77,12.52,13.16,20.11,,3.0550000000000006,9.76,19.75,20.84
2017-12-19,86.0,23.63,87.99,51.96,,2.96,9.09,81.96,91.63
2017-12-20,87.9,19.71,94.68,72.68,,4.57,10.68,144.69,134.42
2017-12-21,91.42,19.1,84.52,33.51,,1.78,18.99,77.84,51.47
2017-12-22,83.62,13.63,29.38,23.71,,1.56,29.85,10.99,16.29
2017-12-23,78.37,14.16,61.18,44.45,,4.49,23.99,49.48,32.47
2017-12-24,72.49,21.17,193.83,150.42,,3.26,19.46,27.65,30.84
2017-12-25,76.49,25.73,158.44,100.59,,5.03,15.69,18.35,28.56
2017-12-26,85.1,29.04,92.78,77.12,,4.32,34.35,41.03,36.26
2017-12-27,80.32,47.26,113.73,144.73,,1.65,18.33,61.7,35.3
2017-12-28,92.5,53.76,203.44,170.3,12.36,2.15,31.34,94.17,56.34
2017-12-29,89.26,43.07,174.53,142.14,33.57,2.13,14.97,57.3,29.48
2017-12-30,78.63,19.61,182.29,159.5,17.28,1.62,22.18,21.42,17.89
2017-12-31,81.51,7.32,223.44,191.77,17.55,,5.02,12.52,16.05
2018-01-01,82.16,5.77,163.01,114.89,17.54,,6.29,10.2,13.33
2018-01-02,65.95,15.73,55.87,42.26,11.47,,6.37,7.13,38.57
2018-01-03,70.69,14.58,47.59,24.87,16.38,,8.38,11.39,15.17
2018-01-04,66.27,14.79,47.74,32.1,8.74,,6.19,11.63,14.07
2018-01-05,44.06,15.95,37.8,40.65,11.16,,6.17,24.32,19.94
2018-01-06,94.06,31.64,121.62,110.11,11.95,,5.04,36.97,37.78
2018-01-07,89.62,15.47,32.27,52.06,12.76,,9.45,52.59,38.17
2018-01-08,91.68,46.88,74.36,60.43,5.94,,5.14,29.76,31.44
2018-01-09,90.95,52.08,81.64,162.4,13.5,,4.59,33.17,36.8
2018-01-10,89.79,27.85,31.43,33.25,19.53,4.81,8.4,17.92,23.17
2018-01-11,82.33,25.96,24.84,27.27,30.27,4.22,7.75,26.0,22.88
2018-01-12,84.6,68.52,51.13,38.58,17.53,2.4,9.46,17.61,21.78
2018-01-13,73.74,99.29,176.68,49.91,23.73,2.33,10.0,42.2,61.4
2018-01-14,77.36,70.41,105.82,15.02,31.2,1.35,8.46,48.04,54.7
2018-01-15,83.54,45.17,86.53,18.33,12.83,1.03,6.27,70.74,52.75
2018-01-16,72.4,51.07,31.44,24.32,17.52,1.3,6.36,11.44,18.89
2018-01-17,45.26,55.9,85.76,22.66,11.92,1.09,7.12,25.48,35.97
2018-01-18,64.96,35.21,128.07,25.64,12.9,1.3,11.75,58.15,57.17
2018-01-19,86.51,27.04,103.42,30.9,13.12,2.64,9.02,134.79,75.42
2018-01-20,80.85,19.68,39.2,25.17,9.65,3.79,8.16,26.9,28.99
2018-01-21,52.55,23.78,91.45,47.7,9.26,1.92,8.02,117.88,25.42
2018-01-22,65.78,49.79,156.45,43.06,5.59,2.23,7.29,38.31,42.4
2018-01-23,53.4,11.61,62.07,14.74,7.36,2.62,10.96,30.23,105.58
2018-01-24,76.79,12.36,51.56,12.19,14.68,3.44,10.07,8.95,22.58
2018-01-25,99.18,11.54,36.31,22.39,6.95,2.19,10.63,6.92,25.35
2018-01-26,60.05,11.15,57.67,33.92,6.16,2.15,7.33,6.51,23.14
2018-01-27,73.14,19.56,67.04,39.36,6.69,4.06,7.18,6.6,24.1
2018-01-28,77.11,15.28,105.38,50.6,2.59,2.74,8.7,4.83,29.63
2018-01-29,84.1,45.36,65.41,81.32,4.84,2.99,9.02,5.06,27.8
2018-01-30,70.03,31.95,20.25,20.72,4.04,3.64,11.52,6.45,21.06
2018-01-31,69.71,23.81,13.08,17.66,5.62,4.0,15.12,6.75,21.58
2018-02-01,111.98,48.34,46.97,55.58,16.13,5.27,15.38,5.97,23.34
2018-02-02,85.23,36.38,39.23,28.72,11.31,4.77,7.27,6.42,50.9
2018-02-03,80.39,22.02,30.57,28.94,4.79,3.52,19.83,5.82,90.2
2018-02-04,87.58,20.74,19.25,24.67,3.18,2.52,10.7,6.9,18.29
2018-02-05,118.36,39.65,67.03,36.88,4.89,3.39,9.55,7.14,12.61
2018-02-06,92.82,29.46,57.94,24.22,4.82,2.76,10.24,7.92,9.86
2018-02-07,94.19,22.82,52.85,17.96,7.07,3.27,8.58,9.55,21.73
2018-02-08,123.81,40.48,193.04,79.08,13.29,5.42,8.54,9.46,13.42
2018-02-09,115.57,40.33,147.35,64.51,16.81,4.16,11.82,9.85,12.7
2018-02-10,140.55,50.19,198.98,154.48,12.53,6.17,11.58,9.61,18.71
2018-02-11,87.5,22.65,137.97,26.5,4.43,2.58,10.27,6.58,39.02
2018-02-12,40.14,11.52,10.19,9.41,5.59,,4.8,9.14,13.3
2018-02-13,66.65,18.36,57.8,27.36,3.22,,11.79,9.12,10.78
2018-02-14,70.67,11.85,13.45,11.31,,,9.39,5.11,5.8
2018-02-15,76.13,11.47,15.87,10.88,,,8.04,,
2018-02-16,99.77,14.37,31.13,13.94,,,5.85,,
2018-02-17,91.63,13.06,37.98,13.62,,,5.55,,
2018-02-18,94.79,19.62,62.31,23.48,,,5.82,,
2018-02-19,135.16,30.98,173.11,58.14,,,6.06,,
2018-02-20,119.45,29.42,110.38,39.57,,,6.67,,
2018-02-21,111.22,56.62,155.19,59.8,,,7.07,,
2018-02-22,97.14,25.16,171.69,37.01,,,7.81,,
2018-02-23,93.7,25.65,189.69,29.77,,,7.29,,
2018-02-24,66.53,16.01,87.41,15.14,,,6.04,,
2018-02-25,69.44,13.09,55.82,16.21,,,6.7,,
2018-02-26,70.49,10.38,20.66,8.75,,,7.91,,
2018-02-27,86.65,16.18,45.77,13.32,,,6.625,8.34,
2018-02-28,83.2,18.86,101.57,18.24,,,5.34,,
2018-03-01,86.73,17.73,145.46,18.99,,,6.89,,
2018-03-02,70.34,23.07,129.72,26.11,,,6.81,,
2018-03-03,69.77,12.5,59.77,17.53,,,6.52,,
2018-03-04,64.03,12.55,47.56,12.51,,,7.7,,
2018-03-05,76.49,13.78,46.32,10.57,,,6.57,,
2018-03-06,73.72,10.99,14.23,9.26,,,9.13,,
2018-03-07,81.17,18.13,49.14,13.36,,,7.53,,
2018-03-08,111.25,30.52,86.2,49.78,,,12.97,,
2018-03-09,92.68,27.1,69.66,27.29,,,7.28,,
2018-03-10,67.97,11.06,22.19,9.09,,,6.97,,
2018-03-11,70.95,22.92,39.53,12.74,,,7.15,,
2018-03-12,80.53666666666666,17.67,62.93,12.73,,,7.27,,
2018-03-13,90.12333333333332,24.56,90.54,30.03,,,6.54,35.65,
2018-03-14,99.71,21.76,137.88,42.62,,,5.2,,
2018-03-15,94.95,16.35,103.12,37.12,,,5.35,,218.03
2018-03-16,71.99,14.79,57.96,38.32,,,5.25,,
2018-03-17,73.77,11.43,24.68,14.2,,,5.52,,
2018-03-18,82.24666666666667,11.87,10.01,17.05,,,7.33,,
2018-03-19,90.72333333333334,11.5,50.75,34.5,,,6.24,,
2018-03-20,99.2,19.25,128.5,56.24,,,6.94,104.71,
2018-03-21,60.92,17.84,55.78,35.51,,,6.04,,
2018-03-22,52.2,12.78,9.1,19.43,,,5.37,,23.31
2018-03-23,65.01,12.01,8.55,13.07,,,4.27,,
2018-03-24,66.5,12.26,15.66,12.97,,,4.57,,
2018-03-25,61.24,11.77,4.82,12.53,,,4.94,,
2018-03-26,71.93,17.4,39.75,15.08,,,5.64,,
2018-03-27,87.98,26.65,92.43,60.58,,,5.99,1.84,
2018-03-28,85.84,39.84,97.9,125.27,,,4.82,,
2018-03-29,72.94,13.34,26.01,10.05,,,4.72,,50.83
2018-03-30,87.35,14.17,39.24,13.81,,,4.51,,
2018-03-31,66.19999999999999,11.59,50.6,14.87,,,4.32,,
2018-04-01,45.05,10.96,11.15,8.64,,,4.305,,
2018-04-02,52.74,11.25,37.89,14.53,,,4.29,,
2018-04-03,54.64,11.42,35.74,8.85,,,4.255,21.6,
2018-04-04,70.48,11.96,51.55,20.88,,,4.22,,
2018-04-05,90.95,22.32,89.79,26.96,,,,,25.06
2018-04-06,59.28,11.62,49.6,10.55,,,,,
2018-04-07,44.84,12.21,17.64,9.73,,,,,
2018-04-08,36.31,11.39,4.85,5.93,,,,,
2018-04-09,38.85,13.7,61.17,16.03,,,,,
2018-04-10,64.27,21.13,56.35,35.79,,,4.5,,
2018-04-11,41.0,10.05,19.67,10.59,,,12.170000000000002,,
2018-04-12,67.2,15.05,38.906666666666666,18.34,,,19.840000000000003,,48.12
2018-04-13,86.32,27.22,58.14333333333333,59.26,,,27.51,,6.96
2018-04-14,117.19,19.77,77.38,39.49,,,25.666666666666668,,
2018-04-15,106.79,27.65,106.17,59.44,,,23.82333333333333,,
2018-04-16,99.57,17.69,117.34,44.31,,,21.98,,
2018-04-17,77.4,16.04,54.75,38.24,,,41.27,,
2018-04-18,62.32,13.26,31.69,12.48,,,41.57,,
2018-04-19,67.15,13.34,85.89,19.19,,,30.63,,
2018-04-20,58.28,11.16,50.95,13.96,,,39.16,,71.68
2018-04-21,53.2,10.36,5.98,11.9,,,177.56,,
2018-04-22,36.97,10.01,8.66,12.46,,,12.15,,
2018-04-23,60.45,13.5,46.87,55.55,,,11.9825,,
2018-04-24,95.44,19.37,67.93,31.28,,,11.815,,
2018-04-25,98.87,39.85,126.76,85.64,,,11.6475,,
2018-04-26,77.36,34.04,92.8,39.74,,,11.48,,27.14
2018-04-27,34.85,13.48,38.26,13.6,,,9.835,,
2018-04-28,32.67,9.82,6.32,9.64,,,8.19,,
2018-04-29,30.03,10.36,7.14,10.39,,,7.775,,
2018-04-30,51.02,14.85,23.46,18.09,,,7.36,,
2018-05-01,29.52,10.05,6.79,10.41,,,7.61,,
2018-05-02,31.24,9.85,6.92,10.3,,,7.86,,9.29
2018-05-03,32.57,10.24,13.36,12.41,,,8.36,,
2018-05-04,33.04,9.95,9.77,10.13,,,8.86,,
2018-05-05,53.09,9.38,55.06,19.79,,,9.36,,
2018-05-06,69.21,19.48,108.87,35.37,,,8.04,,
2018-05-07,67.87,17.81,123.53,43.21,,,6.72,,
2018-05-08,44.7,8.8,10.56,9.55,,,5.74,,
2018-05-09,52.11,12.07,52.97,22.01,,,4.76,,
2018-05-10,67.67,10.06,61.29,29.2,,,5.875,,28.85
2018-05-11,100.53,14.59,84.97,32.95,,,6.99,,
2018-05-12,69.71,9.06,57.47,13.86,,,,,
2018-05-13,25.33,5.95,6.22,6.81,,,,,
2018-05-14,24.43,6.23,9.58,7.23,,,,,
2018-05-15,23.94,6.16,26.09,6.99,,,,,
2018-05-16,39.99,7.91,26.82,10.37,,,8.46,,
2018-05-17,58.87,8.19,35.28,10.57,,,,,
2018-05-18,59.44,8.3,44.73,17.34,,,,,
2018-05-19,75.92,17.82,88.64,47.02,,,,,
2018-05-20,59.05,6.83,40.63,18.49,,,,,
2018-05-21,41.59,6.67,33.99,9.69,,,,,
2018-05-22,70.79,11.42,50.83,26.5,,,,,
2018-05-23,89.95,23.54,144.22,66.36,,,,,
2018-05-24,59.51,7.51,95.77,17.3,,,,,21.43
2018-05-25,94.34,11.3,128.36,37.22,,,9.63,,
2018-05-26,93.62,15.67,137.3,41.1,,,8.74,,
2018-05-27,103.8,11.21,160.79,31.89,,,9.033333333333331,,
2018-05-28,58.46,14.26,112.11,25.19,,,9.326666666666666,,
2018-05-29,59.64,16.95,81.93,45.5,,,9.62,,
2018-05-30,32.9,6.11,9.55,9.04,,,,,
2018-05-31,42.53,7.25,35.37,10.65,,,,,
2018-06-01,33.3,5.8,7.75,9.11,,,,,
2018-06-02,32.32,5.993333333333333,6.96,8.98,,,,,
2018-06-03,30.29,6.1866666666666665,7.0,9.37,,,,,
2018-06-04,33.41,6.38,8.47,8.95,,,,,
2018-06-05,33.29,7.02,7.06,8.98,,,,,
2018-06-06,37.96,7.29,17.35,9.86,,,14.57,,
2018-06-07,34.74,7.52,42.43,10.23,,,12.02,,2.3
2018-06-08,25.78,18.59,6.9,8.36,,33.17,,,
2018-06-09,21.86,8.92,20.56,11.04,,,,,
2018-06-10,39.88,8.58,19.6,21.56,,,,,
2018-06-11,36.75,8.35,21.39,13.8,4.76,,,,
2018-06-12,32.32,10.09,12.45,12.1,,,,27.23,
2018-06-13,60.39,7.25,10.99,14.69,,,12.82,7.97,
2018-06-14,66.84,6.7,11.23,13.99,,,11.36,7.69,68.17
2018-06-15,52.69,6.68,12.61,13.42,,19.94,9.9,8.18,10.63
2018-06-16,33.55,6.27,7.81,9.5,,4.52,10.04,8.38,10.42
2018-06-17,23.08,6.0,7.9,6.93,,5.15,10.18,8.71,11.6
2018-06-18,27.6,6.51,12.65,6.1,5.49,3.76,10.320000000000002,9.83,12.99
2018-06-19,34.91,6.1,15.58,7.85,5.5,3.6,10.46,10.97,12.33
2018-06-20,29.98,6.5,34.62,11.65,5.75,3.62,,8.79,13.17
2018-06-21,45.27,5.96,30.82,8.88,5.18,3.79,,8.47,10.95
2018-06-22,74.81,6.08,78.14,19.45,4.97,4.23,,7.86,10.82
2018-06-23,59.22,6.12,34.73,14.1,5.81,4.04,,7.46,10.21
2018-06-24,43.63,5.98,6.42,9.0,5.15,4.27,,7.67,9.85
2018-06-25,,6.41,4.9,11.71,5.11,3.84,12.35,8.47,10.43
2018-06-26,,6.11,4.69,9.64,5.64,3.56,,7.61,10.54
2018-06-27,,6.11,4.93,10.04,5.8,3.55,,7.38,8.73
2018-06-28,,5.38,5.13,9.98,5.43,3.66,,7.28,9.92
2018-06-29,,4.57,5.05,10.26,6.23,3.62,,7.39,9.86
2018-06-30,,6.38,4.56,14.68,5.92,4.34,,7.59,10.4
2018-07-01,,5.71,6.09,22.7,5.61,4.11,,9.9,10.99
2018-07-02,,5.4,6.92,10.39,5.4,3.96,8.78,9.63,14.05
2018-07-03,,5.37,4.66,9.95,5.31,4.18,,7.65,11.68
2018-07-04,,4.61,4.76,9.19,4.49,3.79,,7.75,11.41
2018-07-05,,3.71,18.3,17.7,5.24,3.93,,8.03,11.59
2018-07-06,,3.88,46.14,14.05,5.46,3.93,,7.8,10.15
2018-07-07,,3.47,23.08,9.64,5.5,3.68,15.8,7.64,9.9
2018-07-08,,8.17,47.29,13.59,5.5,3.48,,7.54,10.11
2018-07-09,,3.6,7.06,7.53,6.45,3.49,,7.62,10.79
2018-07-10,,3.42,7.16,7.41,5.79,3.62,,7.56,9.78
2018-07-11,,3.43,7.35,5.5,6.04,3.64,,8.61,10.76
2018-07-12,,3.76,7.33,10.18,6.21,3.36,10.12,8.52,10.95
2018-07-13,,4.93,12.43,14.63,7.45,3.54,11.236666666666666,8.09,11.62
2018-07-14,,7.03,25.9,15.67,5.4,3.36,12.353333333333332,8.67,10.33
2018-07-15,,3.76,7.86,5.83,5.38,3.35,13.47,7.74,10.38
2018-07-16,,3.95,19.21,18.72,7.1,3.7,,8.11,10.94
2018-07-17,,4.48,18.24,8.15,5.18,3.63,,7.79,10.52
2018-07-18,,5.42,18.94,13.49,4.43,3.43,,7.76,10.61
2018-07-19,,5.51,16.58,13.8,4.48,3.15,,7.85,10.59
2018-07-20,,4.86,13.43,11.38,5.05,2.5,,8.93,11.15
2018-07-21,,6.36,26.57,20.9,5.11,2.62,21.56,8.42,11.49
2018-07-22,,5.14,13.59,8.32,4.6,2.53,,8.67,11.19
2018-07-23,,6.55,35.74,23.24,6.44,2.51,,9.33,13.18
2018-07-24,,5.46,19.18,14.66,8.22,2.52,,7.82,11.97
2018-07-25,,4.81,2.62,12.64,7.18,2.6,,8.21,12.13
2018-07-26,,6.44,10.72,13.95,6.81,2.78,,8.03,14.75
2018-07-27,,5.53,7.71,14.5,6.71,3.51,,9.07,19.17
2018-07-28,,6.24,3.98,14.14,5.58,4.04,10.53,16.2,22.21
2018-07-29,,7.35,6.78,14.56,5.7,3.43,,16.43,18.4
2018-07-30,,8.44,7.4,11.47,7.13,3.97,,8.48,11.7
2018-07-31,,6.1,3.85,8.26,6.49,3.93,,8.86,10.96
2018-08-01,,9.91,18.14,4.88,7.17,4.57,,9.26,10.94
2018-08-02,,8.42,14.48,4.0,6.27,4.54,22.35,10.93,16.64
2018-08-03,,7.24,8.94,3.93,6.06,4.06,9.47,12.93,20.44
2018-08-04,,7.41,16.36,7.9,5.39,4.66,,15.68,16.78
2018-08-05,,6.64,5.93,8.2,4.97,4.74,,23.48,22.12
2018-08-06,,8.71,12.15,6.61,6.03,4.52,,14.85,23.15
2018-08-07,,7.5,10.43,10.29,7.08,4.61,,8.43,12.45
2018-08-08,,5.75,17.51,8.54,8.57,4.62,,7.88,10.33
2018-08-09,,6.65,13.45,6.58,5.63,4.5,,7.57,10.08
2018-08-10,,7.45,22.66,8.93,5.46,4.57,15.01,10.63,12.27
2018-08-11,,5.75,11.23,6.52,5.36,4.76,,8.16,13.27
2018-08-12,3.6,6.85,9.73,6.33,4.25,4.38,,9.8,15.99
2018-08-13,13.47,6.13,15.94,7.14,5.09,4.4,,11.65,18.67
2018-08-14,11.81,5.19,22.9,6.89,4.48,4.5,,15.72,17.93
2018-08-15,8.07,3.26,3.89,6.18,3.9,4.38,,12.04,15.01
2018-08-16,12.36,6.42,51.08,12.48,3.69,3.58,,7.78,11.0
2018-08-17,5.95,7.19,39.77,10.04,3.78,2.72,,7.69,11.06
2018-08-18,4.94,5.75,17.4,5.71,4.09,5.26,,9.46,11.91
2018-08-19,4.5,14.08,22.38,13.69,3.8,11.53,,8.79,12.95
2018-08-20,3.34,13.23,21.5,17.54,4.36,5.56,17.74,8.41,11.53
2018-08-21,3.23,8.54,6.59,6.22,3.73,4.55,13.61,7.85,10.44
2018-08-22,3.69,10.44,10.66,15.01,3.82,5.88,9.48,7.89,9.9
2018-08-23,18.64,11.04,5.37,10.43,5.18,4.24,,9.35,11.36
2018-08-24,16.74,9.84,12.93,9.09,10.08,6.33,,9.98,13.22
2018-08-25,17.28,8.74,4.23,8.64,5.66,9.08,,7.66,13.36
2018-08-26,12.15,8.6,4.12,6.77,4.4,6.25,,9.11,16.62
2018-08-27,4.28,9.05,7.98,8.66,5.3,6.55,11.38,8.43,13.95
2018-08-28,6.2,10.5,16.05,15.18,4.16,6.28,12.57,7.54,12.02
2018-08-29,7.58,10.36,9.51,9.13,6.43,6.6,14.18,7.91,16.38
2018-08-30,19.17,15.61,12.0,7.81,5.01,4.46,12.89,9.78,17.98
2018-08-31,18.52,10.56,8.17,7.35,4.85,2.9,12.74,8.14,14.1
2018-09-01,24.96,12.98,14.11,10.28,4.34,2.97,13.47,7.55,13.35
2018-09-02,31.4,14.49,15.32,7.75,4.09,3.18,10.02,7.62,11.44
2018-09-03,37.84,12.57,18.59,9.61,8.61,3.21,10.29,9.75,16.89
2018-09-04,44.28,15.04,15.36,23.48,7.51,3.27,10.06,10.18,19.89
2018-09-05,21.42,9.06,10.06,30.86,4.76,2.92,10.37,9.33,13.31
2018-09-06,49.53,9.55,13.13,45.83,4.51,2.76,10.24,12.53,19.11
2018-09-07,115.58,6.56,20.81,38.48,4.32,2.89,12.09,9.33,14.16
2018-09-08,34.32,5.78,12.87,19.42,3.28,2.95,10.95,7.52,13.41
2018-09-09,9.75,4.16,3.85,9.57,3.32,2.73,9.56,7.62,15.27
2018-09-10,47.79,6.09,3.58,16.38,3.62,2.72,12.45,7.68,16.72
2018-09-11,115.41,5.76,5.36,16.24,4.36,3.39,11.78,7.84,17.42
2018-09-12,124.45,5.19,4.48,11.65,3.64,2.97,13.19,7.92,20.65
2018-09-13,163.44,5.38,6.03,5.07,5.04,3.01,10.99,7.9,14.65
2018-09-14,124.57,5.57,11.18,8.86,5.9,2.88,9.9,7.57,13.48
2018-09-15,127.33,6.86,21.45,13.65,4.24,3.15,11.22,7.67,11.44
2018-09-16,95.76,4.2,28.43,11.01,3.63,7.97,10.07,7.52,9.84
2018-09-17,95.04,4.37,12.94,12.18,4.98,3.11,19.95,7.79,9.63
2018-09-18,64.82,4.88,6.6,7.02,6.33,2.73,17.18,8.2,10.11
2018-09-19,130.64,4.68,17.93,12.0,5.21,3.01,21.86,14.95,16.36
2018-09-20,,5.12,52.37,22.23,9.75,2.97,20.22,9.14,18.23
2018-09-21,,4.1,8.85,6.54,4.98,2.76,13.71,7.72,8.1
2018-09-22,,4.3,15.92,6.79,9.8,3.03,11.11,7.86,9.51
2018-09-23,,3.86,7.91,5.12,7.3,2.7,10.9,8.55,9.39
2018-09-24,159.27,4.08,28.42,8.18,6.05,3.8,13.55,8.24,14.8
2018-09-25,139.92,6.32,20.85,10.77,5.73,6.52,14.4,8.3,17.31
2018-09-26,169.83,14.55,60.3,17.29,3.98,3.15,13.59,7.71,9.1
2018-09-27,216.53,27.97,186.96,101.55,14.34,3.48,12.15,12.73,10.42
2018-09-28,258.3,48.26,221.23,131.89,9.4,5.74,14.4,8.07,8.49
2018-09-29,142.01,38.18,120.34,64.13,8.83,3.97,13.72,4.64,11.34
2018-09-30,100.89,12.54,56.5,7.8,11.05,3.8,13.95,1.38,9.15
2018-10-01,134.47,11.58,102.7,11.94,10.6,3.62,15.7,4.11,6.61
2018-10-02,133.48,12.06,113.68,30.37,7.27,3.12,15.1,6.33,7.74
2018-10-03,144.61,18.3,128.74,53.78,8.24,3.25,14.22,8.5,8.12
2018-10-04,66.25,19.27,113.82,70.65,10.95,3.74,22.97,18.39,28.78
2018-10-05,187.62,28.05,191.43,119.29,9.65,3.46,31.65,22.95,17.54
2018-10-06,195.83,14.88,142.31,41.26,8.49,3.75,24.02,22.76,27.17
2018-10-07,147.3,11.98,157.47,39.97,6.23,2.97,19.18,17.59,12.73
2018-10-08,81.66,20.25,137.11,47.07,7.9,5.02,21.59,21.74,35.83
2018-10-09,26.85,23.67,73.92,39.91,9.39,3.53,17.99,7.54,11.03
2018-10-10,27.75,14.26,34.68,23.47,13.7,4.04,20.27,6.93,8.64
2018-10-11,16.68,8.83,18.49,14.74,40.33,4.06,13.94,6.55,8.36
2018-10-12,85.23,9.79,84.69,48.64,29.34,4.84,10.98,8.0,11.6
2018-10-13,187.78,17.68,158.99,64.38,34.68,5.88,9.7,6.69,11.38
