Date,DL002,DL014,DL019,DL021,DL028,DL031,DL033,KA009,KA010,TG005,TG006,TN001,UP012
2016-06-25,44.0,,36.39,22.39666666666667,75.42,44.15,18.78333333333333,12.983333333333333,11.176666666666666,16.09,,15.586666666666666,6.24
2016-06-26,37.59,,30.39,23.44333333333333,58.16,51.345,18.326666666666664,16.896666666666665,12.483333333333333,15.28,,14.703333333333331,6.24
2016-06-27,46.83,,32.89,24.49,66.43,58.54,17.87,20.81,13.79,15.06,,13.82,6.24
2016-06-28,99.23,,38.18,24.43,87.09,68.61,22.07,34.78,10.87,20.33,,17.25,11.51
2016-06-29,54.02,,37.73,22.32,71.09,54.07,20.32,33.46,10.95,18.19,,16.97,11.5
2016-06-30,76.91,,36.94,21.75,68.4,42.06,24.27,19.97,10.13,15.16,,13.16,10.68
2016-07-01,110.41,,31.02,23.14,47.59,32.24,22.82,33.19,9.86,19.97,,17.8,6.24
2016-07-02,141.84,,33.92,22.57,72.61666666666667,60.96,22.83,19.39,10.15,15.13,,13.3,6.24
2016-07-03,95.56,,41.09,27.47,97.64333333333336,54.4,22.78,7.97,8.75,14.79,,11.57,6.24
2016-07-04,104.94,,42.5,23.47,122.67,63.36,26.48,9.98,9.65,9.91,,15.14,6.24
2016-07-05,160.84,,73.67,22.85,64.92,77.98,34.66,9.91,8.79,14.15,,15.56,6.24
2016-07-06,94.72,,39.87,22.18,58.75,52.41,26.07,9.26,8.72,21.89,,14.66,6.24
2016-07-07,47.56,,32.96,18.3,39.12,32.72,18.07,13.74,10.87,16.36,,15.1,6.24
2016-07-08,82.84,,59.58,12.15,80.87,64.41,22.16,12.08,10.59,14.52,,14.8,6.24
2016-07-09,63.17,,43.63,11.59,67.28,53.46,23.98,12.12,8.47,15.73,,15.9,6.24
2016-07-10,98.84,,45.01,11.55,63.66,50.45,30.92,9.8,7.95,15.33,,15.1,6.24
2016-07-11,62.41,,42.67,31.93,78.3,47.77,34.25,8.89,8.71,13.22,,14.7,6.24
2016-07-12,90.19,,48.65,24.98,86.16,89.78,44.16,9.06,8.55,14.56,,16.44,6.24
2016-07-13,81.75,,79.57,21.79,102.61,144.8,32.05,4.68,7.33,15.03,,14.1,6.24
2016-07-14,151.745,,49.36,35.75,123.03,95.07,67.88,5.38,7.34,19.87,,9.38,6.24
2016-07-15,221.74,,19.15,20.14,29.61,53.92,29.33,3.5,6.89,21.84,,9.88,6.24
2016-07-16,157.23,,25.02,12.52,52.19,48.27,40.75,3.155,9.27,21.05,,11.63,6.24
2016-07-17,144.8,,18.03,12.16,33.76,32.38,33.97,2.81,11.65,26.27,,9.65,6.24
2016-07-18,146.16,,34.97,15.61,53.84,66.91,32.97,3.19,10.77,28.36,,11.75,6.24
2016-07-19,129.69,,23.46,20.75,43.69,44.31,22.72,9.38,7.14,21.4,,13.04,6.24
2016-07-20,225.57,,26.5,15.6,46.79,61.31,18.92,11.48,6.76,14.13,,13.26,6.24
2016-07-21,211.72,,28.31,14.82,32.67,56.92,39.44,8.54,9.75,11.32,,18.7,6.24
2016-07-22,112.67,,32.93,19.46,48.7,45.14,34.47,9.2,9.03,14.69,,17.99,6.24
2016-07-23,36.13,,22.02,14.51,38.17,25.06,38.585,9.085,7.79,17.51,,12.94,6.24
2016-07-24,108.41,,53.14,18.07,76.05,102.28,42.7,8.97,,13.74,,10.885,6.24
2016-07-25,128.57,,70.6,20.18,82.24,79.77,32.68,8.31,,16.74,,8.83,6.24
2016-07-26,74.19,,49.67,17.81,65.24,50.64,18.12,7.48,,19.33,,6.775,6.24
2016-07-27,84.15,,,14.71,86.82,76.58,28.97,7.66,,22.5,,4.72,6.24
2016-07-28,86.33,,,20.25,86.77,69.86,38.98,7.99,,30.9,,7.31,6.24
2016-07-29,117.34,,,22.53,111.03,111.24,30.56,7.6,,19.24,,10.91,6.24
2016-07-30,92.44,,,16.17,100.54,86.28,47.66,5.76,,18.06,,12.84,6.24
2016-07-31,83.26,,,16.19,82.82,71.52,21.15,41.06,,15.9,,14.42,6.24
2016-08-01,54.33,,,13.17,79.33,59.85,37.94,25.16,8.01,15.59,,17.72,6.24
2016-08-02,71.28,,,14.54,82.85,77.82,26.56,8.89,7.84,14.74,,16.95,6.24
2016-08-03,61.76,,,15.6,83.62,71.18,21.96,14.65,8.156666666666666,11.14,,17.38,6.24
2016-08-04,58.89,,,17.47,79.64,69.5,16.45,8.66,8.473333333333333,15.49,,16.19,6.24
2016-08-05,53.23,,,17.99,61.15,46.75,10.94,11.1,8.79,19.92,,18.72,6.41
2016-08-06,85.41,,,21.1,100.14,71.65,22.0,13.54,8.58,17.51,,19.18,6.41
2016-08-07,55.9,,,13.24,64.27,55.71,19.88,15.98,8.370000000000001,14.18,,9.39,6.24
2016-08-08,63.12,,,12.88,79.24,47.25,21.48,11.5,8.16,16.31,,11.48,6.24
2016-08-09,75.65,,,13.59,75.09,52.88,25.56,8.45,6.84,15.46,7.36,10.51,6.24
2016-08-10,49.38,,,14.26,79.72,51.67,18.76,6.78,5.455,15.54,7.0,8.48,6.24
2016-08-11,48.23,,,16.34,70.98,52.99,17.77,6.77,4.07,16.21,4.85,9.81,6.24
2016-08-12,137.49,,,17.36,65.15,63.64,26.82,6.48,,19.92,0.0,9.56,6.24
2016-08-13,152.56,,,18.97,62.4,62.69,33.16,7.15,,,0.0,9.32,6.24
2016-08-14,157.03,,,18.54,65.7,72.73,31.36,7.1,,,0.0,10.28,6.24
2016-08-15,156.18,,,18.11,40.23,35.45,29.35,6.76,,,0.0,7.9,6.24
2016-08-16,191.99,,,17.68,24.37,29.43,24.03,7.33,,,0.0,10.88,
2016-08-17,145.86,,,21.72,50.42,54.99,19.46,7.28,0.0,,0.0,11.73,
2016-08-18,113.87,,,36.84,80.0,70.48,27.49,6.31,0.0,,0.0,9.56,
2016-08-19,104.01,,,22.53,77.93,80.31,25.45,4.43,0.0,,0.0,7.78,
2016-08-20,50.7,,,20.96,67.93,41.88,27.4,4.41,0.0,,0.0,5.07,6.24
2016-08-21,37.86,,,17.93,39.67,26.76,26.0,5.73,0.0,,0.0,11.48,6.24
2016-08-22,46.18,,,19.93,49.75,35.6,16.02,5.62,0.0,,0.0,10.65,6.24
2016-08-23,48.19,,,20.35,58.69,44.86,28.63,6.57,0.0,,0.0,10.06,6.24
2016-08-24,55.48,,,19.06,79.47,42.47,26.07,5.54,0.0,,0.0,9.94,6.24
2016-08-25,212.62,,,20.17,112.86,105.96,31.44,3.14,0.0,,0.0,9.98,6.24
2016-08-26,198.99,,,37.42,105.97,87.18,48.76,6.85,0.0,,0.0,10.06,
2016-08-27,140.05,,,21.15,,62.93000000000001,19.07,5.11,0.0,,0.0,10.09,
2016-08-28,81.11,,,19.68,,38.68,34.86,5.15,0.0,,0.0,10.09,
2016-08-29,106.33,,,18.77,,66.66,24.09,6.17,0.0,,0.0,9.97,
2016-08-30,129.9,,,24.31,,56.62,36.8,6.72,0.0,,0.0,11.84,
2016-08-31,97.42,,,23.92,96.38,68.34,28.44,3.37,0.0,,0.0,10.62,
2016-09-01,144.75,,,21.29,88.48,55.4,47.63,5.38,0.0,,0.0,15.01,
2016-09-02,190.47,,,19.12,51.54,46.7,48.03,6.19,0.0,,0.0,14.49,
2016-09-03,166.81,,,27.09,44.3,43.05,48.43,6.75,0.0,,0.0,17.04,
2016-09-04,190.16,,,18.93,23.85,39.14,48.83,4.42,0.0,,0.0,17.22,
2016-09-05,194.28,,,21.8,28.75,34.79,49.23,4.66,0.0,,0.0,17.01,
2016-09-06,164.87,,,23.82,39.24,34.08,23.71,5.53,0.0,,0.0,16.55,
2016-09-07,165.27,,,25.84,41.88,49.26,24.99,4.88,0.0,,0.0,16.53,
2016-09-08,173.37,,,27.86,32.83,53.82,25.03,4.95,0.0,,0.0,16.11,
2016-09-09,190.96,,,25.12,63.42,68.63,28.41,5.73,0.0,,0.0,16.05,
2016-09-10,175.83,,,23.13,41.09,57.93,24.87,6.51,0.0,,0.0,15.85,
2016-09-11,196.16,,,29.38,36.08,59.11,20.39,0.01,0.0,,0.0,15.83,6.24
2016-09-12,187.44,,,23.56,43.01,66.6,25.86,3.005,0.0,,0.0,15.82,6.24
2016-09-13,157.12,,,23.25,53.94,95.36,44.91,6.0,0.0,,0.0,16.09,6.24
2016-09-14,87.38,,,22.79,63.84,106.07,32.63,5.73,0.0,,0.0,17.56,6.24
2016-09-15,102.25,,,27.47,67.55,112.49,39.31,243.77,0.0,,0.0,18.69,6.24
2016-09-16,117.33,,,38.36,59.02,79.54,34.39,242.44,0.0,,0.0,17.58,6.24
2016-09-17,151.83,,,32.51,53.62,114.32,35.28,8.34,0.0,,0.0,18.14,6.24
2016-09-18,101.12,,,33.44,70.86,97.21,32.89,25.340000000000003,0.0,,0.0,17.91,
2016-09-19,69.72,,,34.18,84.88,103.99,43.7,42.34,0.0,,0.0,17.34,
2016-09-20,0.0,,,,120.48,134.53,54.9,22.6,0.0,,0.0,18.055,
2016-09-21,0.0,,,,103.74,94.33,52.08,18.36,0.0,,0.0,18.77,
2016-09-22,42.47,,,,59.39,43.22,16.11,22.64,0.0,,0.0,19.485,
2016-09-23,94.05,,,,64.94,50.07,35.72,23.62,0.0,,0.0,20.2,
2016-09-24,87.93,,,,63.21,109.19,36.54,22.93,0.0,,0.0,19.07,
2016-09-25,98.44,,,,75.04,111.31,39.67,19.28,0.0,,0.0,18.4,6.24
2016-09-26,136.06,,0.0,,98.3,155.18,56.27,15.63,0.0,,0.0,18.15,6.24
2016-09-27,91.88,,0.0,,45.39,32.74,34.79,17.22,0.0,,0.0,19.56,6.24
2016-09-28,144.0,,0.0,,102.48,150.74,45.05,18.81,0.0,,0.0,18.16,6.24
2016-09-29,80.48,,0.0,,68.94,71.5,30.16,25.54,0.0,,0.0,18.61,6.24
2016-09-30,129.12,,0.0,,68.7,78.49,36.54,8.37,0.0,,0.0,18.39,6.24
2016-10-01,138.74,,0.0,,100.1,173.03,43.33,9.46,0.0,,0.0,18.16,6.24
2016-10-02,119.03,,0.0,,69.78,127.97,34.12,10.733333333333334,0.0,,0.0,18.12,6.24
2016-10-03,108.03,,0.0,,81.25,115.33,40.16,12.006666666666668,0.0,,0.0,18.08,6.24
2016-10-04,167.35,,0.0,,84.93,102.24,42.51,13.28,0.0,,0.0,17.38,6.24
2016-10-05,238.61,,0.0,,82.52,149.97,85.24,13.63,0.0,,0.0,15.13,6.24
2016-10-06,181.51,,0.0,,98.49,133.85,74.86,11.18,0.0,,0.0,15.06,6.24
2016-10-07,220.46,,0.0,,81.87,115.83,61.505,11.05,0.0,,0.0,15.07,11.19
2016-10-08,213.1,,0.0,,82.59,216.11,48.14999999999999,10.97,0.0,,0.0,15.11,
2016-10-09,206.03,,0.0,,115.23,222.66,34.79499999999999,11.0,0.0,,0.0,15.09,
2016-10-10,246.53,,0.0,,108.78,169.33,21.44,10.71,0.0,,0.0,15.08,
2016-10-11,258.39,,0.0,,70.58,151.41,20.585,10.57,0.0,,0.0,15.1,
2016-10-12,272.73,,0.0,,72.06,158.83,19.73,10.68,0.0,,0.0,15.11,
2016-10-13,289.54,,0.0,,90.42,110.61,14.76,10.99,0.0,,0.0,15.11,
2016-10-14,286.19,,0.0,,103.45,125.21,42.06,10.99,0.0,,0.0,15.05,
2016-10-15,254.72,,0.0,,104.19,153.5,57.13,11.81,0.0,,0.0,15.09,
2016-10-16,221.02,,0.0,,114.04,176.14,55.1,12.535,0.0,,0.0,15.09,
2016-10-17,294.95,,0.0,,156.03,152.55,75.29,13.26,0.0,,0.0,15.14,46.41
2016-10-18,272.81,,0.0,,132.53,136.18,66.34,11.93,0.0,,0.0,15.1,22.93
2016-10-19,226.94,,0.0,,102.9,161.47,43.59,11.41,0.0,,0.0,15.1,8.96
2016-10-20,290.56,,0.0,,100.59,155.91,55.04,10.89,0.0,,0.0,15.15,6.24
2016-10-21,216.32,,0.0,,131.485,121.66,134.76,11.92,0.0,,0.0,15.04,6.24
2016-10-22,266.3,,0.0,,162.38,149.5,99.46,13.65,0.0,,0.0,15.1,6.24
2016-10-23,233.88,,0.0,,83.46,105.7,46.88,12.06,0.0,,0.0,15.1,6.24
2016-10-24,261.54,,0.0,,104.78,100.62,52.65,11.13,0.0,,0.0,15.09,6.24
2016-10-25,250.09,,0.0,,110.64,110.78,91.65,18.48,0.0,,0.0,15.13,6.24
2016-10-26,227.36,,0.0,,140.41,171.12,125.62,26.32,0.0,,0.0,14.45,6.24
2016-10-27,249.72,,0.0,,171.82,132.3,113.08,22.64,0.0,,0.0,11.11,6.24
2016-10-28,347.73,,0.0,,119.7,158.4,125.21,18.87,0.0,,0.0,14.14,6.24
2016-10-29,209.31,,0.0,,272.28,278.61,219.04,20.05,0.0,,0.0,14.22,6.24
2016-10-30,143.76,,0.0,,205.54,197.06,171.58,16.99,0.0,,0.0,11.24,6.24
2016-10-31,241.37,,0.0,,225.3,228.73,202.99,11.43,0.0,,0.0,14.15,6.24
2016-11-01,301.63,,0.0,,188.1,209.1,150.45,8.99,0.0,,0.0,11.9,6.24
2016-11-02,304.01,,0.0,,167.81,270.5,135.47,11.4,0.0,,0.0,13.89,6.24
2016-11-03,257.19,0.0,0.0,,163.68,230.43,98.51,19.02,0.0,,0.0,19.27,6.24
2016-11-04,265.91,0.0,0.0,28.44,75.71,171.16,40.93,17.46,0.0,,0.0,10.05,6.24
2016-11-05,372.53,0.0,0.0,25.97,0.0,196.9,115.475,,0.0,,0.0,8.29,
2016-11-06,331.26,0.0,0.0,29.24,0.0,241.31,190.02,,0.0,,0.0,10.03,
2016-11-07,303.18,0.0,0.0,35.07,0.0,184.38,145.22,,0.0,,0.0,9.54,
2016-11-08,229.88,0.0,0.0,33.6,0.0,173.31,39.54,,6.48,,0.0,10.07,
2016-11-09,364.59,0.0,0.0,35.12,0.0,157.33,20.83,,0.0,,0.0,10.45,
2016-11-10,287.51,0.0,0.0,35.06,0.0,235.47,0.0,,0.0,,0.0,9.51,6.24
2016-11-11,164.64,0.0,0.0,74.33,0.0,200.67,0.0,,0.0,,0.0,8.11,6.24
2016-11-12,176.54,0.0,0.0,60.9,0.0,192.86,0.0,,0.0,,0.0,9.11,6.24
2016-11-13,194.25,0.0,0.0,46.29,0.0,172.03,0.0,,0.0,,0.0,6.35,6.24
2016-11-14,238.3,0.0,0.0,31.68,0.0,248.64,0.0,,0.0,,0.0,14.55,6.24
2016-11-15,227.61,0.0,0.0,49.35,0.0,253.55,0.0,,0.0,,0.0,15.26,6.24
2016-11-16,230.88,0.0,0.0,46.32,0.0,255.33,0.0,,0.0,,0.0,15.66,15.59
2016-11-17,229.3,0.0,0.0,27.62,0.0,158.88,0.0,,0.0,,0.0,15.13,12.03
2016-11-18,265.2,0.0,0.0,34.64,0.0,152.02,0.0,,0.0,,0.0,16.66,9.11
2016-11-19,279.43,0.0,0.0,38.31,0.0,187.37,0.0,,0.0,,0.0,17.31,6.24
2016-11-20,87.21,0.0,0.0,39.61,0.0,189.4,0.0,,0.0,,0.0,18.07,6.24
2016-11-21,275.83,0.0,0.0,64.18,0.0,184.73,0.0,,0.0,,0.0,16.87,6.24
2016-11-22,293.68,0.0,0.0,50.07,0.0,204.79,0.0,,0.0,,0.0,17.03,6.24
2016-11-23,301.38,0.0,0.0,59.45,0.0,117.25,0.0,,0.0,,0.0,18.05,6.24
2016-11-24,344.38,0.0,0.0,53.0,0.0,225.36,0.0,,0.0,,0.0,20.65,6.24
2016-11-25,156.11,0.0,0.0,32.55,0.0,84.82,0.0,,0.0,,0.0,18.54,6.24
2016-11-26,196.84,0.0,0.0,31.47,0.0,86.22,0.0,,0.0,,0.0,20.48,6.24
2016-11-27,203.03,0.0,0.0,31.87,0.0,78.29,0.0,,0.0,,0.0,20.69,6.24
2016-11-28,153.96,0.0,0.0,61.89,0.0,103.97,0.0,,0.0,0.0,0.0,21.3,6.24
2016-11-29,279.38,0.0,0.0,77.54,0.0,244.78,0.0,,0.0,0.61,0.0,18.54,6.24
2016-11-30,77.66,0.0,0.0,64.4,0.0,226.75,0.0,,0.0,0.0,0.0,18.9,6.24
2016-12-01,103.31,0.0,0.0,60.86,0.0,227.87,0.0,,0.0,0.0,0.0,15.98,6.24
2016-12-02,265.62,0.0,0.0,52.75,0.0,240.33,0.0,,0.0,0.0,0.0,15.24,
2016-12-03,298.94,0.0,0.0,53.5,0.0,118.71,0.0,,0.0,0.0,0.0,20.21,
2016-12-04,250.94,0.0,0.0,56.57,0.0,171.88,0.0,,0.0,0.0,0.0,19.54,
2016-12-05,22.54,0.0,0.0,47.2,0.0,156.32,0.0,,0.0,0.0,0.0,16.14,
2016-12-06,69.01,0.0,0.0,45.04,0.0,273.16,0.0,,0.0,0.0,0.0,12.02,
2016-12-07,177.92,0.0,0.0,47.42,0.0,191.75,0.0,,0.0,0.0,0.0,15.39,
2016-12-08,176.56,0.0,0.0,41.66,0.0,190.28,0.0,,0.0,0.0,0.0,19.76,
2016-12-09,46.79,0.0,0.0,47.67,0.0,278.58,0.0,,0.0,0.0,0.0,23.21,
2016-12-10,17.64,0.0,0.0,25.92,0.0,108.44,0.0,,0.0,0.0,0.0,18.84,
2016-12-11,0.25,0.0,0.0,32.79,0.0,112.45,0.0,,0.0,0.0,0.0,13.33,
2016-12-12,137.95,0.0,0.0,34.18,0.0,181.88,0.0,,0.0,0.0,0.0,4.92,
2016-12-13,0.31,0.0,0.0,24.39,0.0,264.74,0.0,,0.0,0.0,0.0,,
2016-12-14,,0.0,0.0,24.29,0.0,175.51,0.0,,0.0,0.0,0.0,,
2016-12-15,,0.0,0.0,31.44,0.0,107.57,0.0,,0.0,0.0,0.0,,
2016-12-16,,0.0,0.0,33.48,0.0,198.49,0.0,,0.0,0.0,0.0,,
2016-12-17,,0.0,0.0,30.73,0.0,191.58,0.0,,0.0,0.0,0.0,,
2016-12-18,284.28,0.0,0.0,34.54,0.0,163.07,0.0,,0.0,0.0,0.0,,
2016-12-19,339.83,0.0,0.0,25.99,0.0,151.57,0.0,,0.0,0.0,0.0,,
2016-12-20,236.98,0.0,0.0,19.09,0.0,69.29,0.0,,0.0,0.0,0.0,,
2016-12-21,220.53,0.0,0.0,22.59,0.0,101.26,0.0,,0.0,0.0,0.0,,
2016-12-22,287.99,0.0,0.0,35.2,0.0,103.02,0.0,,0.0,0.0,0.0,,
2016-12-23,284.27,0.0,0.0,44.88,0.0,266.95,0.0,,0.0,0.0,0.0,,
2016-12-24,147.64,0.0,0.0,49.63,0.0,169.6,0.0,,0.0,0.0,0.0,,
2016-12-25,177.92,0.0,0.0,18.77,0.0,74.24,0.0,,0.0,0.0,0.0,,
2016-12-26,282.46,0.0,0.0,19.63,0.0,97.25,0.0,,0.0,0.0,0.0,,
2016-12-27,270.1,0.0,0.0,,0.0,105.54,0.0,,0.0,0.0,0.0,,
2016-12-28,295.94,0.0,0.0,,0.0,153.04,0.0,,0.0,0.0,0.0,,
2016-12-29,121.23,0.0,0.0,,0.0,126.57,0.0,,0.0,0.0,0.0,,
2016-12-30,117.81,0.0,0.0,,0.0,80.42,0.0,,0.0,0.0,0.0,16.74,
2016-12-31,143.01,0.0,0.0,,0.0,111.51,0.0,,0.0,0.0,0.0,18.96,
2017-01-01,174.01,0.0,0.0,,0.0,126.52,0.0,,0.0,0.0,0.0,12.78,
2017-01-02,254.8,0.0,0.0,,0.0,209.25,0.0,,0.0,0.0,0.0,13.56,
2017-01-03,297.94,0.0,0.0,,0.0,144.07,0.0,,0.0,0.0,0.0,13.97,
2017-01-04,163.08,0.0,0.0,,0.0,198.32,0.0,,0.0,0.0,0.0,13.19,
2017-01-05,275.66,0.0,0.0,,0.0,186.49,0.0,,0.0,0.0,0.0,13.79,
2017-01-06,124.25,0.0,0.0,,0.0,76.26,0.0,,0.0,0.0,0.0,14.35,
2017-01-07,57.87,0.0,0.0,,0.0,52.22,0.0,,0.0,0.0,0.0,10.76,
2017-01-08,130.94,0.0,0.0,,0.0,87.45,0.0,,0.0,0.0,0.0,12.18,
2017-01-09,199.59,0.0,0.0,115.93,0.0,125.88,0.0,,0.0,0.0,0.0,13.24,
2017-01-10,220.26,0.0,0.0,31.89,0.0,100.96,0.0,,0.0,0.0,0.0,11.86,
2017-01-11,227.38,0.0,0.0,33.82,0.0,109.98,0.0,,0.0,0.0,0.0,11.53,
2017-01-12,328.32,0.0,0.0,47.76,0.0,161.68,0.0,,0.0,0.0,0.0,12.9,
2017-01-13,325.58,0.0,0.0,52.05,0.0,156.72,0.0,,0.0,0.0,0.0,12.91,
2017-01-14,275.5833333333333,0.0,0.0,51.89,0.0,285.85,0.0,,0.0,0.0,0.0,11.75,
2017-01-15,225.58666666666664,0.0,0.0,35.08,0.0,124.08,0.0,,0.0,0.0,0.0,7.77,
2017-01-16,175.59,0.0,0.0,28.93,0.0,82.02,0.0,,0.0,0.0,0.0,10.37,
2017-01-17,170.43,0.0,0.0,23.69,0.0,87.85,0.0,,0.0,0.0,0.0,12.54,
2017-01-18,186.73,0.0,0.0,31.51,0.0,167.63,0.0,,0.0,0.0,0.0,11.5,
2017-01-19,203.03000000000003,0.0,0.0,27.02,0.0,94.11,0.0,,0.0,0.0,0.0,12.56,
2017-01-20,219.33,0.0,0.0,35.32,0.0,115.37,0.0,,0.0,0.0,0.0,10.03,
2017-01-21,221.56,0.0,0.0,36.51,0.0,116.91333333333334,0.0,,0.0,0.0,0.0,12.18,
2017-01-22,223.79,0.0,0.0,51.3,0.0,118.45666666666668,0.0,,0.0,0.0,0.0,11.99,
2017-01-23,226.02,0.0,0.0,41.6,0.0,120.0,0.0,,0.0,0.0,0.0,11.83,
2017-01-24,254.63,0.0,0.0,53.93,0.0,181.29,0.0,,0.0,0.0,0.0,12.48,
2017-01-25,127.18,0.0,0.0,71.5,0.0,129.56,0.0,,0.0,0.0,0.0,9.88,
2017-01-26,105.1,0.0,0.0,23.58,0.0,62.52,0.0,,0.0,0.0,0.0,9.2,
2017-01-27,171.5,0.0,0.0,21.48,0.0,41.71,0.0,,0.0,0.0,0.0,9.11,
2017-01-28,180.67,0.0,0.0,21.54,0.0,48.86,0.0,,0.0,0.0,0.0,8.3,
2017-01-29,181.5,0.0,0.0,25.3,0.0,60.11,0.0,,0.0,0.0,0.0,11.44,
2017-01-30,286.29,0.0,0.0,36.71,0.0,145.03,0.0,,0.0,0.0,0.0,10.61,
2017-01-31,251.87,0.0,0.0,91.3,0.0,139.89,0.0,,0.0,0.0,0.0,7.61,
2017-02-01,240.93,0.0,0.0,39.73,0.0,128.13,0.0,,0.0,0.0,0.0,14.73,
2017-02-02,243.27,0.0,0.0,54.47,0.0,222.48,0.0,,0.0,0.0,0.0,15.28,
2017-02-03,269.43,0.0,0.0,39.91,0.0,206.77,0.0,,0.0,0.0,0.0,14.48,
2017-02-04,110.25,0.0,0.0,29.93,0.0,116.93,0.0,,0.0,0.0,0.0,14.6,
2017-02-05,85.62,0.0,0.0,27.19,0.0,97.43,0.0,,0.0,0.0,0.0,13.19,
2017-02-06,209.5,0.0,0.0,35.46,0.0,133.34,0.0,,0.0,0.0,0.0,14.49,
2017-02-07,155.77,0.0,0.0,25.15,0.0,75.43,0.0,,0.0,0.0,0.0,16.92,
2017-02-08,219.38,0.0,0.0,36.18,0.0,140.34,0.0,,0.0,0.0,0.0,16.96,
2017-02-09,184.37,0.0,0.0,37.17,0.0,136.25,0.0,,0.0,0.0,0.0,15.51,
2017-02-10,189.72,0.0,0.0,28.26,0.0,128.85,0.0,,0.0,0.0,0.0,15.55,
2017-02-11,260.22,0.0,0.0,31.23,0.0,106.84,0.0,,0.0,0.0,0.0,15.01,
2017-02-12,131.77,0.0,0.0,35.59,0.0,144.6,0.0,,0.0,0.0,0.0,10.42,
2017-02-13,206.49,0.0,0.0,29.95,0.0,164.59,0.0,,0.0,0.0,0.0,11.96,
2017-02-14,254.95,0.0,0.0,32.87,0.0,124.71,0.0,,0.0,0.0,0.0,10.12,
2017-02-15,326.42,0.0,0.0,31.95,0.0,125.52,0.0,,0.0,0.0,0.0,12.52,
2017-02-16,241.71,0.0,0.0,29.48,0.0,105.88,0.0,,0.0,0.0,0.0,12.31,
2017-02-17,258.95,0.0,0.0,28.24,0.0,80.56,0.0,,0.0,0.0,0.0,12.35,
2017-02-18,268.82,0.0,0.0,31.97,0.0,113.02,0.0,,0.0,0.0,0.0,16.77,
2017-02-19,286.81,0.0,0.0,38.08,0.0,124.74,0.0,,0.0,0.0,0.0,15.09,
2017-02-20,305.46,0.0,0.0,47.76,0.0,176.52,0.0,,0.0,0.0,0.0,11.68,
2017-02-21,254.83,0.0,0.0,20.51,0.0,88.62,0.0,,0.0,0.0,0.0,10.18,
2017-02-22,235.48,0.0,0.0,26.74,0.0,123.33,0.0,,0.0,0.0,0.0,10.96,
2017-02-23,225.25,0.0,0.0,21.7,0.0,91.22,0.0,,0.0,0.0,0.0,11.66,
2017-02-24,236.2333333333333,0.0,0.0,18.89,0.0,81.19,0.0,,0.0,0.0,0.0,14.01,
2017-02-25,247.21666666666664,0.0,0.0,22.22,0.0,71.16,0.0,,0.0,0.0,0.0,12.52,
2017-02-26,258.2,0.0,0.0,25.01,0.0,61.13,0.0,,0.0,0.0,0.0,10.17,
2017-02-27,264.8,0.0,0.0,23.85,0.0,110.64,0.0,,0.0,0.0,0.0,7.38,
2017-02-28,235.4,0.0,0.0,45.32,0.0,318.61,0.0,,0.0,0.0,0.0,10.2,
2017-03-01,200.25,0.0,0.0,44.94,0.0,152.59,0.0,,0.0,0.0,0.0,20.16,
2017-03-02,164.03,0.0,0.0,26.62,0.0,115.15,0.0,,0.0,0.0,0.0,20.36,
2017-03-03,167.39,0.0,0.0,26.2,0.0,73.09,0.0,,0.0,0.0,0.0,17.8,
2017-03-04,199.5,0.0,0.0,39.78,0.0,66.37,0.0,,0.0,0.0,0.0,15.19,
2017-03-05,200.71,0.0,0.0,46.56,0.0,55.58,0.0,,0.0,0.0,0.0,14.07,
2017-03-06,226.03,0.0,0.0,52.87,0.0,53.81,0.0,,0.0,0.0,0.0,15.2,
2017-03-07,220.5,0.0,0.0,25.97,0.0,142.26,0.0,,0.0,0.0,0.0,14.65,
2017-03-08,105.86,0.0,0.0,16.43,0.0,68.47,0.0,,0.0,0.0,0.0,8.98,
2017-03-09,,0.0,0.0,17.66,0.0,57.42,0.0,,0.0,0.0,0.0,4.86,
2017-03-10,,0.0,0.0,17.75,0.0,32.79,0.0,,0.0,0.0,0.0,5.32,
2017-03-11,,0.0,0.0,16.32,0.0,37.51,0.0,,0.0,0.0,0.0,6.56,
2017-03-12,,0.0,0.0,19.22,0.0,49.76,0.0,,0.0,0.0,0.0,5.57,
2017-03-13,,0.0,0.0,14.97,0.0,26.32,0.0,,0.0,0.0,0.0,6.87,
2017-03-14,,0.0,0.0,19.04,0.0,96.82,0.0,,0.0,0.0,0.0,6.34,
2017-03-15,,0.0,0.0,19.43,0.0,86.7,0.0,,0.0,0.0,0.0,8.04,
2017-03-16,,0.0,0.0,21.81,0.0,85.98,0.0,,0.0,0.0,0.0,7.75,
2017-03-17,,0.0,0.0,24.2,0.0,45.26,0.0,,0.0,0.0,0.0,7.5,
2017-03-18,,0.0,0.0,21.11,0.0,73.28,0.0,,0.0,0.0,0.0,6.29,
2017-03-19,,0.0,0.0,38.52,0.0,133.58,0.0,,0.0,0.0,0.0,6.11,
2017-03-20,,0.0,0.0,27.68,0.0,73.65,0.0,,0.0,0.0,0.0,5.82,
2017-03-21,,0.0,0.0,27.63,0.0,88.07,0.0,,0.0,0.0,0.0,5.89,
2017-03-22,,0.0,0.0,38.42,0.0,143.95,1.2,,0.0,0.0,0.0,5.53,
2017-03-23,,0.0,0.0,30.82,0.0,,0.0,,0.0,0.0,0.0,7.83,
