Date,BR007,DL002,DL019,DL021,DL028,DL033,KA003,MH005,TG005,TN004,UP012,UP014
2018-02-13,0.35,8.32,2.43,1.59,1.28,2.73,,0.0,0.25,0.27,0.0,0.16
2018-02-14,0.35,3.09,1.85,0.98,1.01,1.87,,0.0,0.71,0.11,0.0,0.01
2018-02-15,0.25,3.96,1.78,1.42,1.82,3.61,,0.0,0.78,0.19,0.0,0.0
2018-02-16,0.35,6.63,2.31,1.95,1.68,3.4,,0.0,1.31,0.25,0.0,0.0
2018-02-17,0.35,5.97,2.32,1.88,1.93,4.57,,0.0,2.77,0.37,0.0,0.0
2018-02-18,0.39,6.99,1.73,2.16,1.37,3.52,,0.0,2.42,0.11,0.0,0.0
2018-02-19,0.46,16.46,4.61,3.41,2.97,7.44,,0.0,0.77,0.08,0.0,0.0
2018-02-20,0.42,17.66,7.12,2.83,4.03,8.54,,0.0,0.65,0.07,0.0,0.0
2018-02-21,0.43,21.2,12.27,6.14,5.78,7.79,,0.0,0.99,0.46,0.0,0.0
2018-02-22,0.5,25.9,5.55,3.13,2.5,6.79,,0.0,1.0,0.61,0.0,0.0
2018-02-23,0.43,16.71,3.49,3.82,1.49,5.23,,0.0,1.18,0.49,0.0,0.0
2018-02-24,0.49,17.44,2.74,2.97,1.74,5.57,,0.0,0.29,0.52,0.0,0.0
2018-02-25,0.4,11.65,1.71,1.94,1.02,2.18,,0.0,1.21,0.17,0.0,0.0
2018-02-26,0.38,3.76,1.22,0.98,0.81,1.0,,0.0,4.12,0.23,0.0,0.0
2018-02-27,0.35,6.53,2.0,1.7,6.29,3.65,,0.0,5.32,0.47,0.0,0.0
2018-02-28,0.35,10.58,3.52,2.96,5.31,4.43,,0.0,9.96,0.89,0.0,0.0
2018-03-01,0.33,14.59,2.7,3.51,1.59,3.29,,0.0,3.52,0.52,0.0,0.0
2018-03-02,0.33,22.03,2.11,3.74,3.19,5.05,,0.0,3.0,0.57,0.0,0.0
2018-03-03,0.08,12.32,2.15,2.22,2.25,2.79,,0.0,1.33,0.55,0.0,0.0
2018-03-04,0.13,13.79,2.24,1.64,1.05,1.42,,0.0,1.71,0.57,0.0,0.0
2018-03-05,0.31,10.51,1.56,1.93,0.76,1.15,,0.0,1.05,0.39,0.0,0.0
2018-03-06,0.29,7.96,1.29,1.34,1.81,1.16,,0.0,0.62,0.68,0.0,0.0
2018-03-07,0.23,14.31,1.44,2.45,1.47,0.84,,0.0,0.6,0.42,0.0,0.0
2018-03-08,0.35,87.02,3.36,4.17,7.89,2.3,,0.0,0.58,1.12,0.0,0.0
2018-03-09,0.35,49.41,3.73,6.57,1.63,1.4,,0.0,0.72,0.08,0.0,0.0
2018-03-10,0.35,10.81,1.48,1.63,1.02,0.32,,0.0,0.81,0.36,0.0,0.0
2018-03-11,0.29,9.58,1.49,2.81,1.29,0.1,,0.0,0.44,0.0,0.0,0.0
2018-03-12,0.35,15.78,2.55,2.97,1.65,1.04,,0.0,0.35,0.88,0.0,0.0
2018-03-13,0.35,21.98,2.7,3.14,1.83,2.9,,0.0,0.63,1.41,0.06,0.0
2018-03-14,0.39,28.18,3.19,2.97,1.86,3.03,,0.0,1.15,1.42,0.0,0.0
2018-03-15,0.41,39.62,2.26,2.2,1.52,18.79,,0.0,0.39,1.38,0.0,0.61
2018-03-16,0.35,13.55,2.46,2.04,1.09,62.19,,0.0,0.08,1.49,0.0,0.0
2018-03-17,0.34,3.44,1.62,1.92,1.7,13.41,,0.0,0.05,1.13,0.0,0.0
2018-03-18,0.34,12.263333333333332,1.11,1.92,0.59,0.68,,0.0,0.12,1.52,0.0,0.0
2018-03-19,0.31,21.086666666666662,1.47,1.7,0.89,0.89,,0.0,0.51,1.56,0.0,0.0
2018-03-20,0.35,29.91,6.23,2.91,1.51,4.09,,0.0,1.44,1.56,0.0,0.0
2018-03-21,0.32,13.58,7.29,4.67,1.67,8.06,,0.0,0.99,1.54,0.0,0.0
2018-03-22,0.41,6.52,3.42,2.17,0.98,1.26,,0.0,1.51,1.49,0.0,0.0
2018-03-23,0.42,6.56,2.79,1.61,0.63,0.52,,0.0,1.8,1.44,0.0,0.0
2018-03-24,0.33,9.48,2.92,1.99,0.58,0.79,,0.0,1.61,1.44,0.0,0.0
2018-03-25,0.34,4.86,2.71,2.36,0.8,1.08,,0.0,1.53,1.48,0.0,0.0
2018-03-26,0.33,12.45,3.22,3.41,0.87,1.66,0.0,0.0,0.69,1.54,0.0,0.0
2018-03-27,0.4,25.62,6.49,3.99,2.21,4.54,0.0,0.0,1.01,1.52,0.0,0.0
2018-03-28,0.5,37.19,8.78,4.68,3.03,6.78,0.0,0.0,0.81,0.86,0.0,0.0
2018-03-29,0.49,13.17,5.13,2.74,1.19,2.28,0.0,0.0,1.11,0.55,0.0,0.0
2018-03-30,0.35,10.51,4.71,2.79,1.65,2.78,0.0,0.0,0.61,2.43,0.0,0.0
2018-03-31,0.21,8.185,5.89,2.53,1.33,3.44,0.0,0.0,0.57,2.56,0.0,0.0
2018-04-01,0.28,5.86,2.53,1.68,0.56,2.12,0.0,0.0,0.38,0.0,0.0,0.0
2018-04-02,0.16,14.44,4.65,2.2,1.2,3.04,0.0,0.0,0.34,0.15,0.0,0.0
2018-04-03,0.35,5.99,4.81,3.05,1.55,3.92,0.0,0.0,0.92,0.0,0.0,0.0
2018-04-04,0.34,8.38,4.55,3.11,1.27,3.91,0.0,0.0,0.33,0.63,0.0,0.0
2018-04-05,0.29,10.34,10.3,5.04,1.86,4.57,0.0,0.0,0.17,0.0,0.0,0.0
2018-04-06,0.29,4.89,4.51,2.21,0.89,2.05,0.0,0.0,0.48,0.7,0.0,0.0
2018-04-07,0.22,7.48,2.66,1.35,0.58,1.65,0.0,0.0,0.0,1.17,0.0,0.0
2018-04-08,0.15,7.87,2.17,1.07,0.47,1.2,0.0,0.0,0.0,1.25,0.0,0.0
2018-04-09,0.29,3.68,2.45,2.46,0.67,1.66,0.0,0.0,0.0,1.09,0.0,0.0
2018-04-10,0.34,5.91,4.99,2.85,1.67,3.42,0.0,1.44,0.14,0.0,0.0,0.0
2018-04-11,0.32,7.77,2.79,1.3,0.64,1.53,0.0,0.0,0.18,0.16,0.0,0.0
2018-04-12,0.28,5.29,3.78,1.61,2.7,1.93,0.0,0.0,0.34,2.86,0.0,0.0
2018-04-13,0.35,7.8,4.32,3.09,1.86,2.83,0.0,0.0,0.19,0.24,0.0,0.0
2018-04-14,0.31,7.04,9.12,2.43,2.42,3.14,0.0999999999999999,0.0,0.11,0.0,0.0,0.0
2018-04-15,0.35,51.83,6.13,2.94,1.76,3.8,0.1999999999999999,0.0,0.29,0.0,0.0,0.0
2018-04-16,0.31,25.5,8.73,3.5,1.3,3.62,0.3,0.0,0.71,0.21,0.0,0.0
2018-04-17,0.34,10.85,6.53,2.09,1.12,2.35,0.0,1.87,0.47,1.67,0.0,0.0
2018-04-18,0.31,2.48,2.63,1.79,0.76,1.04,0.0,0.22,0.58,4.9,0.0,0.0
2018-04-19,0.35,6.2,3.44,2.27,1.41,1.04,0.91,0.26,1.05,2.65,0.0,0.0
2018-04-20,0.24,10.67,3.99,1.42,0.86,0.72,1.9,0.24,1.17,3.21,0.0,0.0
2018-04-21,0.2,3.36,4.57,1.07,0.79,0.26,1.91,0.24,0.85,2.66,0.0,0.0
2018-04-22,0.27,2.64,5.6,1.11,0.58,0.24,1.9,0.1599999999999999,0.58,1.2,0.0,0.0
2018-04-23,0.13,3.91,4.24,1.64,1.26,1.73,1.91,0.0799999999999999,0.27,1.63,0.0,0.0
2018-04-24,0.34,12.92,6.58,0.5,2.3,4.71,1.9,0.0,0.25,1.84,0.0,0.0
2018-04-25,0.4,28.48,7.57,3.36,6.77,9.04,5.03,0.09,0.09,3.28,0.0,0.0
2018-04-26,0.24,27.39,8.03,3.66,4.41,7.51,8.47,0.23,0.27,3.94,0.0,0.0
2018-04-27,0.12,8.42,8.13,2.46,1.28,3.77,7.76,,0.23,2.05,0.0,0.0
2018-04-28,0.07,8.7,2.73,2.45,0.56,1.98,1.33,,0.16,2.99,0.0,0.0
2018-04-29,0.0,10.89,3.16,2.45,0.65,1.92,1.39,,0.25,0.73,0.0,0.0
2018-04-30,0.02,5.19,3.52,1.92,0.7,2.25,1.83,,0.74,1.51,0.0,0.0
2018-05-01,0.0,4.52,1.81,1.31,0.42,1.17,,,0.16,0.71,0.0,0.0
2018-05-02,4.973333333333334,3.71,1.17,1.99,0.37,0.48,,,0.25,1.36,0.0,0.0
2018-05-03,9.946666666666667,3.97,2.01,1.11,0.44,0.72,,,0.01,1.49,0.0,0.0
2018-05-04,14.92,5.13,2.02,1.41,0.41,0.56,,,0.68,1.45,0.0,0.0
2018-05-05,11.59,16.37,4.25,1.77,0.77,2.35,,,0.32,1.56,0.0,0.0
2018-05-06,11.36,10.59,5.61,4.66,1.86,5.2,,0.12,0.11,1.45,0.0,0.0
2018-05-07,12.34,15.63,3.83,3.18,1.17,3.89,1.45,0.29,0.25,1.38,0.0,0.0
2018-05-08,11.56,5.8,1.54,0.94,0.55,0.92,1.99,0.35,0.73,1.49,0.0,0.0
2018-05-09,7.43,5.04,2.88,1.72,0.9,2.29,1.4,0.44,0.24,1.72,0.0,0.0
2018-05-10,7.25,7.36,3.83,2.41,0.9,2.99,1.33,0.32,0.32,0.75,0.0,0.0
2018-05-11,7.0,32.78,5.42,4.54,1.31,3.99,1.43,0.44,0.39,1.015,0.0,0.0
2018-05-12,6.4,16.66,5.71,4.15,1.41,8.28,1.33,0.24,0.3,1.2800000000000002,0.0,0.0
2018-05-13,5.91,5.23,1.98,1.72,0.41,2.37,1.31,0.62,0.48,1.5450000000000004,0.0,0.0
2018-05-14,5.09,3.63,1.04,1.0,0.42,1.27,1.29,0.35,0.07,1.81,0.0,0.0
2018-05-15,6.18,4.2,9.85,0.8,0.55,2.32,1.29,0.5,0.13,1.31,0.0,0.0
2018-05-16,6.23,4.2,10.86,0.99,0.8,3.25,1.28,0.46,0.24,1.5,0.0,0.0
2018-05-17,5.94,3.95,5.51,1.45,0.66,1.74,1.28,0.49,0.56,1.45,0.0,0.0
2018-05-18,6.56,9.85,4.48,1.45,1.18,3.84,1.29,0.68,0.4,1.36,0.0,0.0
2018-05-19,6.31,38.46,6.28,1.45,1.89,9.99,1.27,0.5,0.38,1.46,0.0,0.0
2018-05-20,5.38,7.02,10.8,1.45,0.82,4.0,1.28,0.35,0.36,1.5,0.0,0.0
2018-05-21,7.1,4.87,8.69,1.45,0.42,2.29,1.9,0.63,0.2,1.46,0.0,0.0
2018-05-22,6.56,5.91,3.78,2.88,0.71,7.08,0.43,0.63,0.18,0.54,0.0,0.0
2018-05-23,6.51,12.76,16.18,6.45,2.44,12.86,0.54,0.38,0.4,0.0,0.0,0.0
2018-05-24,6.35,8.84,11.85,3.1,1.14,6.43,0.16,0.49,0.34,0.06,0.0,0.0
2018-05-25,7.07,16.93,9.13,2.58,1.47,7.29,0.07,0.64,0.11,0.0,0.0,0.0
2018-05-26,6.1,9.85,24.28,3.45,1.8,10.28,0.35,0.3,0.0,0.0,0.0,0.0
2018-05-27,5.59,9.15,9.0,2.37,0.96,5.36,0.12,0.26,0.09,0.0,0.0,0.0
2018-05-28,6.12,11.36,6.87,3.62,1.02,4.86,0.0,0.32,0.06,0.0,0.0,0.0
2018-05-29,6.16,13.33,6.53,3.91,1.53,2.43,0.37,0.34,0.17,0.0,0.0,0.0
2018-05-30,6.78,3.53,1.55,0.74,0.39,0.97,0.19,0.42,0.12,0.25,0.0,0.0
2018-05-31,6.53,8.42,4.66,1.35,0.59,1.06,0.69,0.34,0.02,0.0,0.0,0.0
2018-06-01,5.05,9.09,1.75,1.37,0.45,1.8,0.24,0.22,0.15,0.0,0.0,0.0
2018-06-02,5.49,2.52,1.05,1.1166666666666667,0.42,1.43,0.35,0.47,0.18,0.0,0.0,0.0
2018-06-03,5.23,2.03,1.41,0.8633333333333333,0.39,1.83,0.36,0.45,0.02,0.18,0.0,0.0
2018-06-04,5.56,2.02,1.39,0.61,0.33,2.04,0.07,0.67,0.11,0.0,0.0,0.0
2018-06-05,5.98,24.23,1.26,0.69,0.32,2.36,0.12,0.44,0.46,0.0,0.0,0.0
2018-06-06,5.83,22.57,2.31,1.58,0.42,2.87,0.1,0.42,0.32,0.25,0.0,0.0
2018-06-07,6.46,47.39,3.28,1.54,0.62,3.37,0.08,0.51,0.0,0.25,0.0,0.0
2018-06-08,5.39,14.26,2.28,1.16,0.46,2.5,0.03,0.63,0.03,0.11,0.0,0.0
2018-06-09,5.06,20.63,2.55,0.8,0.47,2.19,0.02,0.51,0.0,0.0,0.0,0.0
2018-06-10,4.42,16.36,7.31,1.26,0.75,3.57,0.02,0.27,0.0,0.0,0.0,0.0
2018-06-11,5.55,18.36,4.24,1.12,0.63,2.27,0.46,0.29,0.0,0.0,0.0,0.0
2018-06-12,5.79,13.42,2.02,1.1,1.51,2.81,1.86,0.37,0.38,0.0,0.99,0.0
2018-06-13,5.42,11.31,1.31,0.98,0.88,1.52,2.0,16.24,0.03,0.0,0.32,0.0
2018-06-14,5.79,8.23,2.08,0.54,0.45,1.01,1.09,0.43,0.0,0.08,0.32,2.8
2018-06-15,6.39,11.55,2.35,0.7,0.56,1.89,1.09,0.24,0.0,0.48,0.14,1.74
2018-06-16,5.37,24.7,1.96,0.74,0.5,2.09,1.54,0.71,0.0,0.0,0.12,1.16
2018-06-17,5.3,14.87,1.28,0.68,0.26,1.22,1.15,0.59,0.0,0.0,0.12,1.17
2018-06-18,6.0,21.2,3.85,0.8,0.42,1.56,0.78,1.04,0.0,0.0,0.12,1.81
2018-06-19,5.69,13.95,3.3,1.26,0.34,1.28,0.64,0.75,0.0,0.0,0.12,1.92
2018-06-20,4.87,33.39,4.03,1.18,0.46,1.77,0.66,0.51,0.0,0.01,0.12,2.47
2018-06-21,4.64,20.86,2.67,1.49,0.43,2.09,0.78,0.39,0.0,0.0,0.12,3.08
2018-06-22,4.494999999999999,30.53,4.85,1.11,0.81,2.57,0.8,0.63,0.02,0.0,0.12,3.1
2018-06-23,4.35,29.19,5.56,1.45,0.74,2.36,0.95,0.69,0.0,0.09,0.12,1.32
2018-06-24,3.88,12.26,2.63,1.45,0.47,1.65,0.6,0.51,0.0,0.0,0.12,0.67
2018-06-25,3.44,2.07,3.07,1.44,0.34,1.26,0.51,0.36,0.0,0.0,0.12,2.01
2018-06-26,2.1,9.52,2.58,0.6,0.5,1.3,0.52,0.39,0.0,0.0,0.1,1.24
2018-06-27,3.28,,1.74,0.8,0.39,1.6,0.61,0.33,0.0,0.0,0.09,0.17
2018-06-28,2.57,,2.1,0.66,0.29,1.56,0.73,0.66,0.0,0.0,0.09,0.0
2018-06-29,3.07,,10.66,1.34,0.49,1.29,0.93,1.02,0.0,0.0,0.09,0.0
2018-06-30,3.5,,8.03,1.16,0.87,2.17,1.05,0.62,0.0,0.0,0.09,0.0
2018-07-01,3.19,,1.61,0.84,0.43,1.65,7.69,0.82,0.0,0.0,0.09,0.0
2018-07-02,2.78,,1.29,0.45,0.19,0.78,1.03,0.55,0.0,0.0,0.05,0.01
2018-07-03,2.2,,1.73,1.15,0.28,1.41,0.89,0.54,1.95,0.0,0.0,0.28
2018-07-04,1.91,,3.03,0.71,0.32,1.29,0.62,0.27,4.94,0.0,0.0,0.08
2018-07-05,2.34,,3.7,0.62,0.56,1.91,0.57,0.5,0.22,0.48,0.0,0.0
2018-07-06,3.21,,3.08,0.84,0.53,1.47,0.61,0.41,0.4,1.4,0.0,0.0
2018-07-07,3.92,,1.98,0.94,0.31,1.27,0.6,0.4,0.37,0.73,0.0,0.0
2018-07-08,4.23,,2.19,1.21,0.36,1.79,0.67,0.56,0.05,0.0,0.0,0.0
2018-07-09,6.04,,1.62,0.73,0.34,1.64,0.83,0.62,0.0,0.0,0.0,0.0
2018-07-10,3.11,,1.07,0.8,0.26,0.88,0.5,0.74,0.06,0.0,0.0,0.0
2018-07-11,3.42,,2.01,0.8,0.3,1.19,0.54,0.42,0.07,0.0,0.0,0.0
2018-07-12,3.14,,2.71,1.05,0.37,1.34,0.46,0.5,0.13,0.0,0.0,0.0
2018-07-13,3.15,,3.24,1.05,0.54,2.16,0.5,0.5,0.24,0.0,0.0,0.0
2018-07-14,3.05,,3.29,0.8,0.41,2.13,0.63,1.25,0.67,0.0,0.0,0.0
2018-07-15,2.91,,1.75,0.8,0.27,1.16,0.33,0.58,1.11,0.0,0.0,0.0
2018-07-16,2.98,,2.71,1.0,0.79,1.96,0.49,0.46,0.72,0.0,0.0,0.0
2018-07-17,2.67,,2.5,2.66,0.4,2.05,0.46,0.52,0.67,0.0,0.0,0.29
2018-07-18,2.97,,3.31,1.46,0.39,1.51,0.48,0.67,0.9,0.0,0.02,0.39
2018-07-19,3.47,,4.0,0.8,0.49,1.15,0.45,0.72,0.65,0.0,0.09,0.56
2018-07-20,3.32,,6.14,1.44,0.8,2.45,0.34,0.71,0.72,0.0,0.09,0.56
2018-07-21,2.85,,5.32,2.04,0.75,3.08,0.43,0.6,0.94,0.0,0.09,0.45
2018-07-22,2.36,,4.57,0.85,0.32,1.24,0.35,0.74,0.86,0.0,0.09,0.35
2018-07-23,2.49,,2.51,1.37,0.47,1.14,0.36,0.24,0.62,0.0,0.09,0.35
2018-07-24,2.64,,2.32,1.38,0.55,2.23,0.85,0.51,0.36,0.0,0.09,0.35
2018-07-25,1.96,,0.76,0.26,0.25,1.07,1.35,0.59,,0.0,0.12,0.35
2018-07-26,2.35,,1.48,0.85,0.61,1.38,0.85,0.57,,0.0,0.12,0.35
2018-07-27,2.3,,1.67,0.83,0.29,0.93,0.72,0.53,,0.0,0.12,0.35
2018-07-28,2.6,,1.5,0.77,0.67,1.53,0.52,0.39,,0.0,0.12,0.35
2018-07-29,2.0,,1.02,1.38,0.71,1.91,0.67,0.44,,0.0,0.12,0.35
2018-07-30,1.88,,0.76,0.92,0.52,1.18,0.66,0.67,,0.0,0.12,0.35
2018-07-31,2.23,,1.21,1.45,0.78,1.66,0.61,0.39,,0.0,0.1,0.35
2018-08-01,1.9,,0.55,1.45,0.91,1.59,0.82,0.44,,0.0,0.04,0.33
2018-08-02,2.57,,0.77,1.45,0.56,2.02,0.69,1.02,,0.0,0.02,0.25
2018-08-03,2.63,,0.63,1.45,0.38,1.23,1.1,0.32,,0.0,0.09,0.35
2018-08-04,2.38,,0.5,1.45,0.47,0.92,0.54,0.27,,0.0,0.05,0.34
2018-08-05,2.74,,0.9,1.45,0.2,0.75,0.47,0.3,,0.0,0.0,0.35
2018-08-06,2.98,,1.61,1.45,0.35,0.89,0.41,0.36,0.24,0.0,0.0,0.35
2018-08-07,3.23,,1.3,1.3,0.59,2.03,0.47,0.42,0.18,0.0,0.0,0.35
2018-08-08,3.11,,1.65,1.15,0.68,1.95,0.76,0.29,0.24,0.0,0.0,0.35
2018-08-09,2.71,,1.69,1.15,0.37,1.18,0.66,0.19,0.37,0.0,0.0,0.35
2018-08-10,2.98,,,1.04,0.54,2.3,1.01,0.3,0.17,0.0,0.04,0.35
2018-08-11,3.4,,,0.71,0.86,3.47,0.47,0.31,0.3,0.0,0.23,0.44
2018-08-12,3.23,0.6,,0.47,0.23,2.18,0.16,0.29,0.18,0.0,0.23,0.16
2018-08-13,3.45,2.11,,0.62,0.29,0.66,0.33,0.39,0.2,0.0,0.23,0.16
2018-08-14,3.26,2.72,,0.75,0.36,0.73,0.36,0.33,0.26,0.23,0.1,0.18
2018-08-15,2.87,2.2,,0.74,0.3,0.64,0.29,0.31,0.26,0.0,0.0,0.13
2018-08-16,2.45,2.51,,0.76,0.99,1.28,0.27,0.43,0.22,0.0,0.0,0.3
2018-08-17,2.63,2.96,,1.45,0.42,1.91,0.23,0.34,0.2,0.2,0.0,0.21
2018-08-18,3.4,2.18,,1.33,0.49,1.62,0.19,0.33,0.18,0.0,0.0,0.13
2018-08-19,3.11,2.36,,0.95,0.66,2.62,0.16,0.33,0.2,0.0,0.0,0.02
2018-08-20,3.12,2.15,,0.95,0.53,1.7,0.06,0.32,0.2,0.0,0.04,0.32
2018-08-21,2.59,1.6,,0.95,0.29,0.99,0.11,0.33,0.21,0.0,0.0,0.17
2018-08-22,2.96,1.7,,0.95,0.4,1.42,0.26,0.38,0.19,0.0,0.0,0.1
2018-08-23,2.92,1.56,,0.95,0.9,0.65,0.34,0.28,0.17,0.0,0.0,0.02
2018-08-24,3.54,2.07,,1.05,0.78,1.43,0.42,0.25,0.2,0.0,0.0,0.24
2018-08-25,3.34,2.02,,1.45,0.39,0.94,0.08,0.28,0.23,0.0,0.0,0.1
2018-08-26,3.03,3.29,,1.45,0.22,0.69,0.25,0.5,0.24,0.0,0.0,0.23
2018-08-27,3.15,1.86,,1.45,2.74,0.75,0.14,0.47,0.37,0.0,0.0,0.18
2018-08-28,2.9,1.87,,1.33,6.0,1.51,0.13,0.4,14.93,0.0,0.0,0.11
2018-08-29,2.38,1.36,,1.25,10.43,0.99,1.06,0.29,0.34,0.0,0.0,0.09
2018-08-30,3.4,2.28,,1.25,9.2,1.34,0.19,0.47,0.39,0.0,0.0,0.04
2018-08-31,3.47,1.49,,1.15,5.79,1.21,0.24,0.35,0.41,0.0,0.0,0.06
2018-09-01,3.17,2.22,,0.94,10.66,1.16,0.06,0.3,0.45,0.0,0.0,0.02
2018-09-02,2.68,1.75,,0.95,6.96,1.19,0.03,0.41,0.36,0.0,0.0,0.02
2018-09-03,2.59,2.18,,0.95,8.35,1.19,0.06,0.29,0.4,0.0,0.0,0.0
2018-09-04,2.71,3.7,,0.95,11.92,1.19,0.0,0.39,0.39,0.0,0.0,0.0
2018-09-05,2.97,2.48,,0.92,9.55,4.33,0.0,0.39,0.42,0.0,0.0,0.0
2018-09-06,3.32,2.62,,0.97,12.0,2.62,0.0,0.28,0.37,0.0,0.0,0.0
2018-09-07,2.64,2.97,,1.92,9.78,3.02,0.0,0.42,0.36,0.0,0.0,0.0
2018-09-08,2.7,0.9,,2.14,5.69,0.82,0.0,0.37,0.37,0.0,0.0,0.0
2018-09-09,2.79,0.41,,0.34,3.61,1.34,0.0,0.97,1.07,0.0,0.0,0.0
2018-09-10,2.06,0.74,,0.78,4.02,1.34,0.0,1.3,0.96,0.0,0.0,0.0
2018-09-11,1.91,1.03,,0.58,6.05,1.66,0.0,0.99,0.92,0.0,0.0,0.0
2018-09-12,1.83,1.71,,0.47,6.36,2.95,0.0,0.77,0.88,0.0,0.0,0.0
2018-09-13,1.95,0.73,,0.53,4.81,1.53,0.06,0.84,1.4,0.0,0.0,0.0
2018-09-14,2.28,0.77,,0.48,5.87,1.08,0.0,1.04,1.42,0.0,0.0,0.0
2018-09-15,2.3,1.23,,0.65,10.03,3.14,0.0,1.83,0.89,0.0,0.0,0.0
2018-09-16,2.47,1.35,,0.5,6.0,1.54,0.0,1.53,2.05,0.0,0.0,0.0
2018-09-17,3.37,1.03,,0.6,5.81,1.48,0.0,0.91,0.69,0.0,0.0,0.0
2018-09-18,2.8,0.78,,0.66,5.98,1.54,0.0,0.79,0.61,0.0,0.0,0.0
2018-09-19,3.24,1.4,,0.71,6.41,1.87,0.0,0.54,0.72,0.0,0.0,0.0
2018-09-20,3.72,,,2.2,7.9,3.62,0.0,0.84,0.44,0.0,0.0,0.02
2018-09-21,2.64,,,0.89,4.07,1.49,0.0,1.41,0.53,0.0,0.0,0.05
2018-09-22,2.54,,,0.62,5.16,2.78,0.02,0.55,0.45,0.0,0.0,0.05
2018-09-23,2.59,,,0.48,3.45,0.8,0.0,0.56,0.66,0.0,0.0,0.04
2018-09-24,2.76,2.13,,4.53,3.13,1.05,0.01,1.18,1.25,0.0,0.0,0.15
2018-09-25,2.7,1.6,,0.78,8.03,1.98,0.03,0.62,1.9,0.0,0.0,0.06
2018-09-26,2.86,1.9,,1.18,7.31,3.92,0.0,0.65,3.6,0.0,0.0,0.08
2018-09-27,2.2,3.82,,3.76,9.28,7.89,0.03,0.84,1.24,0.0,0.0,0.06
2018-09-28,2.63,4.66,,7.91,10.38,7.8,0.08,2.15,1.07,0.0,0.0,0.11
2018-09-29,2.35,3.12,,5.86,10.68,5.16,0.0,1.42,1.27,0.0,0.0,0.08
2018-09-30,2.16,1.42,,0.62,5.55,1.57,0.13,1.61,1.61,0.0,0.0,0.07
2018-10-01,2.16,1.94,,1.72,7.05,2.02,0.0,2.06,0.93,0.0,0.0,0.01
2018-10-02,2.42,1.84,,1.61,8.18,3.77,0.04,1.49,0.67,0.0,0.0,0.02
2018-10-03,2.76,3.83,4.37,1.65,8.04,3.44,0.0,1.86,0.82,0.0,0.0,0.05
2018-10-04,3.17,6.3,3.67,2.71,9.18,4.16,0.01,1.59,0.67,0.0,0.0,0.04
2018-10-05,2.97,9.81,5.85,6.78,11.01,6.75,0.0,1.69,0.67,0.0,0.0,0.05
2018-10-06,2.85,9.57,3.82,2.21,8.56,5.95,0.03,1.57,0.87,0.73,0.0,0.02
2018-10-07,2.67,8.47,3.22,1.58,8.49,3.4,0.07,1.03,0.99,0.0,0.0,0.04
2018-10-08,3.28,8.73,3.09,4.71,10.26,3.82,0.2,2.08,0.86,0.0,0.0,0.04
2018-10-09,3.93,7.22,2.42,3.08,8.57,3.77,0.15,1.72,1.77,0.0,0.0,0.03
2018-10-10,3.72,8.03,2.15,2.03,8.11,3.48,0.58,0.98,1.33,1.09,0.06,0.14
2018-10-11,2.95,3.78,1.65,0.63,6.58,1.38,0.3,0.74,1.12,0.3,0.23,0.04
2018-10-12,2.76,6.16,2.68,2.93,8.01,2.34,0.48,0.96,0.89,0.0,0.19,0.02
2018-10-13,2.57,9.47,4.31,3.55,11.99,9.26,0.26,1.74,1.58,0.0,0.0,0.02
2018-10-14,2.24,8.84,3.14,2.77,11.6,3.27,0.06,2.47,1.04,0.0,0.0,0.02
2018-10-15,2.47,9.87,3.79,4.98,12.23,4.29,0.06,1.86,0.64,0.0,0.11,0.06
2018-10-16,2.53,12.74,6.27,9.88,12.78,9.06,0.0,2.25,0.77,0.0,0.18,0.17
2018-10-17,3.21,11.42,5.55,5.37,14.56,7.37,0.01,3.02,1.27,0.87,1.41,0.35
2018-10-18,3.78,11.82,7.33,14.17,12.19,10.37,0.12,2.79,1.06,0.1,0.25,0.3
2018-10-19,3.23,12.4,4.25,3.58,13.47,4.28,0.12,0.78,0.93,0.0,0.36,0.35
2018-10-20,3.12,10.78,5.11,5.39,12.85,5.15,0.04,0.88,3.88,1.31,0.36,0.35
2018-10-21,3.62,11.07,3.76,4.95,11.39,4.37,0.0,0.8400000000000001,3.0066666666666664,0.1,0.36,0.35
2018-10-22,3.6,10.4,3.91,4.03,13.27,5.98,0.0,0.8,2.133333333333333,0.0,0.2,0.29
2018-10-23,3.8,14.9,4.65,5.75,13.09,7.95,0.73,0.8,1.26,0.0,0.04,0.22
2018-10-24,3.29,16.55,6.39,21.61,15.4,12.33,1.75,1.28,1.31,0.0,0.07,0.3
2018-10-25,3.8,13.72,7.1,17.4,14.14,9.95,0.93,1.43,2.6,0.0,0.46,0.88
2018-10-26,4.47,19.18,8.1,20.08,10.75,15.45,0.87,1.16,1.25,0.92,0.61,0.92
2018-10-27,4.04,24.48,7.7,11.84,11.97,22.64,0.81,2.39,2.44,0.0,1.45,1.42
2018-10-28,3.52,18.74,7.05,8.62,13.1,15.4,0.8,1.615,1.3,0.0,1.45,1.58
2018-10-29,3.49,21.85,6.4,9.16,14.64,15.91,1.27,0.84,1.05,0.0,1.46,0.67
2018-10-30,3.62,23.47,7.91,9.7,14.12,16.59,1.69,1.04,0.98,0.0,0.99,0.46
2018-10-31,3.43,14.71,6.62,16.92,14.52,9.62,0.98,0.96,0.64,0.0,0.36,0.46
